date,vessel_id,vessel_name,vessel_type,capacity_ton,status,current_load_ton,port_location,eta_port,berthing_time_hours,demurrage_cost_usd,fuel_consumption_ton,distance_nm,utilization_pct,month,day_of_week,utilization_category,vessel_efficiency,loading_rate_tph,fuel_efficiency_nm_per_ton,port_congestion,status_priority,vessel_id_encoded,vessel_name_encoded,vessel_type_encoded,status_encoded,port_location_encoded,eta_port_encoded,utilization_category_encoded
2025-08-20,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,5806,Samarinda,2025-08-23,0.0,0,28.7,713,7.7,8,2,Low,44.62,5806.0,24.006734006734007,0,2,12,4,0,2,3,97,2
2025-08-21,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,71326,Muara Jawa,2025-08-26,0.0,0,24.0,4582,95.1,8,3,Full,97.06,71326.0,183.28,0,2,12,4,0,2,2,100,0
2025-08-22,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Muara Jawa,2025-06-03,0.0,0,62.8,0,0.0,8,4,,40.0,0.0,0.0,0,5,12,4,0,1,2,16,4
2025-08-23,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Banjarmasin,2025-06-03,43.7,9432,44.5,0,0.0,8,5,,32.43685350012028,0.0,0.0,1,1,12,4,0,0,1,16,4
2025-08-24,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Maintenance,0,Balikpapan,2025-06-03,0.0,0,49.3,0,0.0,8,6,,40.0,0.0,0.0,0,0,12,4,0,4,0,16,4
2025-08-25,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Balikpapan,2025-06-03,0.0,0,45.1,0,0.0,8,0,,40.0,0.0,0.0,0,5,12,4,0,1,0,16,4
2025-08-26,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Balikpapan,2025-06-03,32.6,24509,43.7,0,0.0,8,1,,20.347205516798972,0.0,0.0,0,1,12,4,0,0,0,16,4
2025-08-27,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Banjarmasin,2025-06-03,15.5,23804,79.8,0,0.0,8,2,,20.91251703953171,0.0,0.0,0,1,12,4,0,0,1,16,4
2025-08-28,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Balikpapan,2025-06-03,0.0,0,79.2,0,0.0,8,3,,40.0,0.0,0.0,0,5,12,4,0,1,0,16,4
2025-08-29,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,22075,Banjarmasin,2025-09-07,0.0,0,71.7,2378,29.4,8,4,Low,57.64,22075.0,32.70976616231086,0,2,12,4,0,2,1,112,2
2025-08-30,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,73973,Banjarmasin,2025-09-05,0.0,0,73.7,2825,98.6,8,5,Full,99.16,73973.0,37.81793842034806,0,2,12,4,0,2,1,110,0
2025-08-31,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,36845,Samarinda,2025-09-03,0.0,0,76.8,754,49.1,8,6,Low,69.46000000000001,36845.0,9.691516709511568,0,2,12,4,0,2,3,108,2
2025-09-01,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Banjarmasin,2025-06-03,41.8,40159,36.5,0,0.0,9,0,,7.79809157244808,0.0,0.0,1,1,12,4,0,0,1,16,4
2025-09-02,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,5239,Muara Jawa,2025-06-03,0.0,0,75.6,0,7.0,9,1,Low,44.2,5239.0,0.0,0,3,12,4,0,3,2,16,2
2025-09-03,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,34674,Banjarmasin,2025-09-05,0.0,0,42.3,352,46.2,9,2,Low,67.72,34674.0,8.129330254041571,0,2,12,4,0,2,1,110,2
2025-09-04,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,59254,Banjarmasin,2025-09-06,0.0,0,46.0,2422,79.0,9,3,High,87.4,59254.0,51.53191489361702,0,2,12,4,0,2,1,111,1
2025-09-05,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Tarakan,2025-06-03,0.0,0,75.9,0,0.0,9,4,,40.0,0.0,0.0,0,5,12,4,0,1,4,16,4
2025-09-06,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Samarinda,2025-06-03,37.5,29454,59.2,0,0.0,9,5,,16.382006254510465,0.0,0.0,1,1,12,4,0,0,3,16,4
2025-09-07,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Samarinda,2025-06-03,0.0,0,76.8,0,0.0,9,6,,40.0,0.0,0.0,0,5,12,4,0,1,3,16,4
2025-09-08,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Tarakan,2025-06-03,0.0,0,52.8,0,0.0,9,0,,40.0,0.0,0.0,0,5,12,4,0,1,4,16,4
2025-09-09,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Banjarmasin,2025-06-03,0.0,0,55.6,0,0.0,9,1,,40.0,0.0,0.0,0,5,12,4,0,1,1,16,4
2025-09-10,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Samarinda,2025-06-03,0.0,0,28.6,0,0.0,9,2,,40.0,0.0,0.0,0,5,12,4,0,1,3,16,4
2025-09-11,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Muara Jawa,2025-06-03,0.0,0,79.2,0,0.0,9,3,,40.0,0.0,0.0,0,5,12,4,0,1,2,16,4
2025-09-12,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Balikpapan,2025-06-03,24.1,26651,45.0,0,0.0,9,4,,18.629620720070562,0.0,0.0,0,1,12,4,0,0,0,16,4
2025-09-13,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,63350,Muara Jawa,2025-09-20,0.0,0,31.3,3471,84.5,9,5,High,90.69999999999999,63350.0,107.46130030959753,0,2,12,4,0,2,2,125,1
2025-09-14,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Balikpapan,2025-06-03,0.0,0,35.8,0,0.0,9,6,,40.0,0.0,0.0,0,5,12,4,0,1,0,16,4
2025-09-15,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Banjarmasin,2025-06-03,0.0,0,20.4,0,0.0,9,0,,40.0,0.0,0.0,0,5,12,4,0,1,1,16,4
2025-09-16,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,50131,Tarakan,2025-06-03,0.0,0,54.4,0,66.8,9,1,Medium,80.08,50131.0,0.0,0,3,12,4,0,3,4,16,3
2025-09-17,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Banjarmasin,2025-06-03,34.6,46008,58.9,0,0.0,9,2,,3.108010584556169,0.0,0.0,0,1,12,4,0,0,1,16,4
2025-09-18,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Scheduled,0,Muara Jawa,2025-06-03,0.0,0,64.6,0,0.0,9,3,,40.0,0.0,0.0,0,4,12,4,0,5,2,16,4
2025-09-19,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,72413,Samarinda,2025-09-27,0.0,0,58.3,2511,96.6,9,4,Full,97.96,72413.0,42.34401349072513,0,2,12,4,0,2,3,132,0
2025-09-20,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,9465,Muara Jawa,2025-06-03,0.0,0,64.6,0,12.6,9,5,Low,47.56,9465.0,0.0,0,3,12,4,0,3,2,16,2
2025-09-21,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Scheduled,0,Balikpapan,2025-06-03,0.0,0,21.9,0,0.0,9,6,,40.0,0.0,0.0,0,4,12,4,0,5,0,16,4
2025-09-22,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,3439,Balikpapan,2025-06-03,0.0,0,69.4,0,4.6,9,0,Low,42.76,3439.0,0.0,0,3,12,4,0,3,0,16,2
2025-09-23,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Maintenance,0,Banjarmasin,2025-06-03,0.0,0,33.2,0,0.0,9,1,,40.0,0.0,0.0,0,0,12,4,0,4,1,16,4
2025-09-24,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,19659,Tarakan,2025-06-03,0.0,0,63.5,0,26.2,9,2,Low,55.72,19659.0,0.0,0,3,12,4,0,3,4,16,2
2025-09-25,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,48791,Banjarmasin,2025-10-03,0.0,0,68.4,3627,65.1,9,3,Medium,79.06,48791.0,52.26224783861671,0,2,12,4,0,2,1,138,3
2025-09-26,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,9032,Tarakan,2025-09-28,0.0,0,24.8,4715,12.0,9,4,Low,47.2,9032.0,182.75193798449612,0,2,12,4,0,2,4,133,2
2025-09-27,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,72302,Tarakan,2025-09-30,0.0,0,45.1,3937,96.4,9,5,Full,97.84,72302.0,85.40130151843817,0,2,12,4,0,2,4,135,0
2025-09-28,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,15932,Samarinda,2025-06-03,0.0,0,21.8,0,21.2,9,6,Low,52.72,15932.0,0.0,0,3,12,4,0,3,3,16,2
2025-09-29,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,45987,Samarinda,2025-10-04,0.0,0,27.4,2998,61.3,9,0,Medium,76.78,45987.0,105.56338028169014,0,2,12,4,0,2,3,139,3
2025-09-30,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,45028,Balikpapan,2025-10-06,0.0,0,71.3,3785,60.0,9,1,Medium,76.0,45028.0,52.35131396957123,0,2,12,4,0,2,0,141,3
2025-10-01,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,25557,Muara Jawa,2025-06-03,0.0,0,68.4,0,34.1,10,2,Low,60.46,25557.0,0.0,0,3,12,4,0,3,2,16,2
2025-10-02,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,6805,Muara Jawa,2025-06-03,0.0,0,67.5,0,9.1,10,3,Low,45.46,6805.0,0.0,0,3,12,4,0,3,2,16,2
2025-10-03,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Balikpapan,2025-06-03,0.0,0,30.2,0,0.0,10,4,,40.0,0.0,0.0,0,5,12,4,0,1,0,16,4
2025-10-04,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,6630,Samarinda,2025-06-03,0.0,0,53.4,0,8.8,10,5,Low,45.28,6630.0,0.0,0,3,12,4,0,3,3,16,2
2025-10-05,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,40438,Muara Jawa,2025-10-10,0.0,0,33.8,4427,53.9,10,6,Medium,72.34,40438.0,127.21264367816093,0,2,12,4,0,2,2,145,3
2025-10-06,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Scheduled,0,Banjarmasin,2025-06-03,0.0,0,68.7,0,0.0,10,0,,40.0,0.0,0.0,0,4,12,4,0,5,1,16,4
2025-10-07,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,48692,Muara Jawa,2025-06-03,0.0,0,46.2,0,64.9,10,1,Medium,78.94,48692.0,0.0,0,3,12,4,0,3,2,16,3
2025-10-08,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,1652,Banjarmasin,2025-10-11,0.0,0,31.1,3910,2.2,10,2,Low,41.32,1652.0,121.80685358255451,0,2,12,4,0,2,1,146,2
2025-10-09,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Maintenance,0,Muara Jawa,2025-06-03,0.0,0,77.9,0,0.0,10,3,,40.0,0.0,0.0,0,0,12,4,0,4,2,16,4
2025-10-10,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,9471,Tarakan,2025-10-14,0.0,0,44.2,3794,12.6,10,4,Low,47.56,9471.0,83.93805309734513,0,2,12,4,0,2,4,149,2
2025-10-11,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,48348,Samarinda,2025-10-19,0.0,0,40.3,4810,64.5,10,5,Medium,78.69999999999999,48348.0,116.46489104116223,0,2,12,4,0,2,3,154,3
2025-10-12,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Tarakan,2025-06-03,26.9,34948,51.3,0,0.0,10,6,,11.976585678774757,0.0,0.0,0,1,12,4,0,0,4,16,4
2025-10-13,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Muara Jawa,2025-06-03,0.0,0,56.3,0,0.0,10,0,,40.0,0.0,0.0,0,5,12,4,0,1,2,16,4
2025-10-14,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Tarakan,2025-06-03,0.0,0,59.3,0,0.0,10,1,,40.0,0.0,0.0,0,5,12,4,0,1,4,16,4
2025-10-15,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Scheduled,0,Muara Jawa,2025-06-03,0.0,0,65.6,0,0.0,10,2,,40.0,0.0,0.0,0,4,12,4,0,5,2,16,4
2025-10-16,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,20719,Samarinda,2025-06-03,0.0,0,34.2,0,27.6,10,3,Low,56.56,20719.0,0.0,0,3,12,4,0,3,3,16,2
2025-10-17,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,22597,Banjarmasin,2025-10-23,0.0,0,70.5,1432,30.1,10,4,Low,58.06,22597.0,20.027972027972027,0,2,12,4,0,2,1,158,2
2025-10-18,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,2365,Banjarmasin,2025-06-03,0.0,0,76.6,0,3.2,10,5,Low,41.92,2365.0,0.0,0,3,12,4,0,3,1,16,2
2025-10-19,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Muara Jawa,2025-06-03,0.0,0,55.1,0,0.0,10,6,,40.0,0.0,0.0,0,5,12,4,0,1,2,16,4
2025-10-20,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Balikpapan,2025-06-03,24.7,32161,53.6,0,0.0,10,0,,14.21137037927993,0.0,0.0,0,1,12,4,0,0,0,16,4
2025-10-21,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Banjarmasin,2025-06-03,0.0,0,21.1,0,0.0,10,1,,40.0,0.0,0.0,0,5,12,4,0,1,1,16,4
2025-10-22,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Scheduled,0,Samarinda,2025-06-03,0.0,0,50.7,0,0.0,10,2,,40.0,0.0,0.0,0,4,12,4,0,5,3,16,4
2025-10-23,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Muara Jawa,2025-06-03,14.2,24240,48.2,0,0.0,10,3,,20.56290594178494,0.0,0.0,0,1,12,4,0,0,2,16,4
2025-10-24,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Balikpapan,2025-06-03,0.0,0,75.2,0,0.0,10,4,,40.0,0.0,0.0,0,5,12,4,0,1,0,16,4
2025-10-25,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,33910,Muara Jawa,2025-10-28,0.0,0,56.5,4940,45.2,10,5,Low,67.12,33910.0,85.91304347826087,0,2,12,4,0,2,2,163,2
2025-10-26,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,70375,Tarakan,2025-10-31,0.0,0,45.1,102,93.8,10,6,Full,96.28,70375.0,2.212581344902386,0,2,12,4,0,2,4,166,0
2025-10-27,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,57500,Banjarmasin,2025-10-30,0.0,0,63.0,4882,76.7,10,0,High,86.02000000000001,57500.0,76.28125,0,2,12,4,0,2,1,165,1
2025-10-28,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Samarinda,2025-06-03,0.0,0,53.6,0,0.0,10,1,,40.0,0.0,0.0,0,5,12,4,0,1,3,16,4
2025-10-29,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Banjarmasin,2025-06-03,0.0,0,74.9,0,0.0,10,2,,40.0,0.0,0.0,0,5,12,4,0,1,1,16,4
2025-10-30,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Balikpapan,2025-06-03,0.0,0,76.0,0,0.0,10,3,,40.0,0.0,0.0,0,5,12,4,0,1,0,16,4
2025-10-31,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Balikpapan,2025-06-03,23.5,34831,41.4,0,0.0,10,4,,12.070403335738913,0.0,0.0,0,1,12,4,0,0,0,16,4
2025-11-01,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Tarakan,2025-06-03,0.0,0,45.7,0,0.0,11,5,,40.0,0.0,0.0,0,5,12,4,0,1,4,16,4
2025-11-02,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,26819,Banjarmasin,2025-06-03,0.0,0,30.5,0,35.8,11,6,Low,61.48,26819.0,0.0,0,3,12,4,0,3,1,16,2
2025-11-03,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Scheduled,0,Tarakan,2025-06-03,0.0,0,20.6,0,0.0,11,0,,40.0,0.0,0.0,0,4,12,4,0,5,4,16,4
2025-11-04,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Balikpapan,2025-06-03,0.0,0,23.1,0,0.0,11,1,,40.0,0.0,0.0,0,5,12,4,0,1,0,16,4
2025-11-05,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,At Port,0,Muara Jawa,2025-06-03,46.0,8120,29.5,0,0.0,11,2,,33.488894234624325,0.0,0.0,1,1,12,4,0,0,2,16,4
2025-11-06,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Loading,16259,Tarakan,2025-06-03,0.0,0,41.8,0,21.7,11,3,Low,53.019999999999996,16259.0,0.0,0,3,12,4,0,3,4,16,2
2025-11-07,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,41037,Muara Jawa,2025-11-15,0.0,0,26.7,381,54.7,11,4,Medium,72.82,41037.0,13.754512635379061,0,2,12,4,0,2,2,181,3
2025-11-08,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,10985,Balikpapan,2025-11-17,0.0,0,78.5,3412,14.6,11,5,Low,48.76,10985.0,42.918238993710695,0,2,12,4,0,2,0,183,2
2025-11-09,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Scheduled,0,Tarakan,2025-06-03,0.0,0,51.6,0,0.0,11,6,,40.0,0.0,0.0,0,4,12,4,0,5,4,16,4
2025-11-10,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,Available,0,Muara Jawa,2025-06-03,0.0,0,59.2,0,0.0,11,0,,40.0,0.0,0.0,0,5,12,4,0,1,2,16,4
2025-11-11,VSL-013,MV Coal Carrier 13,Bulk Carrier,75000,In Transit,8176,Banjarmasin,2025-11-18,0.0,0,55.5,3962,10.9,11,1,Low,46.54,8176.0,70.12389380530973,0,2,12,4,0,2,1,184,2
2025-05-16,VSL-014,MV Coal Carrier 14,Supramax,65000,Available,0,Muara Jawa,2025-06-03,0.0,0,33.6,0,0.0,5,4,,40.0,0.0,0.0,0,5,13,5,4,1,2,16,4
2025-05-17,VSL-014,MV Coal Carrier 14,Supramax,65000,Available,0,Banjarmasin,2025-06-03,0.0,0,58.6,0,0.0,5,5,,40.0,0.0,0.0,0,5,13,5,4,1,1,16,4
2025-05-18,VSL-014,MV Coal Carrier 14,Supramax,65000,Available,0,Muara Jawa,2025-06-03,0.0,0,61.2,0,0.0,5,6,,40.0,0.0,0.0,0,5,13,5,4,1,2,16,4
2025-05-19,VSL-014,MV Coal Carrier 14,Supramax,65000,Loading,35051,Tarakan,2025-06-03,0.0,0,43.4,0,53.9,5,0,Medium,72.34,35051.0,0.0,0,3,13,5,4,3,4,16,3
2025-05-20,VSL-014,MV Coal Carrier 14,Supramax,65000,At Port,0,Muara Jawa,2025-06-03,43.1,26974,79.2,0,0.0,5,1,,18.370619838024215,0.0,0.0,1,1,13,5,4,0,2,16,4
2025-05-21,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,13280,Muara Jawa,2025-05-28,0.0,0,20.3,1289,20.4,5,2,Low,52.239999999999995,13280.0,60.516431924882625,0,2,13,5,4,2,2,10,2
2025-05-22,VSL-014,MV Coal Carrier 14,Supramax,65000,Loading,26179,Banjarmasin,2025-06-03,0.0,0,58.7,0,40.3,5,3,Low,64.17999999999999,26179.0,0.0,0,3,13,5,4,3,1,16,2
2025-05-23,VSL-014,MV Coal Carrier 14,Supramax,65000,At Port,0,Banjarmasin,2025-06-03,24.3,41723,31.5,0,0.0,5,4,,6.543982038328924,0.0,0.0,0,1,13,5,4,0,1,16,4
2025-05-24,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,42602,Banjarmasin,2025-05-29,0.0,0,53.4,2272,65.5,5,5,Medium,79.3,42602.0,41.76470588235294,0,2,13,5,4,2,1,11,3
2025-05-25,VSL-014,MV Coal Carrier 14,Supramax,65000,Scheduled,0,Balikpapan,2025-06-03,0.0,0,64.2,0,0.0,5,6,,40.0,0.0,0.0,0,4,13,5,4,5,0,16,4
2025-05-26,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,35690,Balikpapan,2025-05-30,0.0,0,55.8,2468,54.9,5,0,Medium,72.94,35690.0,43.45070422535211,0,2,13,5,4,2,0,12,3
2025-05-27,VSL-014,MV Coal Carrier 14,Supramax,65000,Loading,36700,Tarakan,2025-06-03,0.0,0,30.1,0,56.5,5,1,Medium,73.9,36700.0,0.0,0,3,13,5,4,3,4,16,3
2025-05-28,VSL-014,MV Coal Carrier 14,Supramax,65000,Maintenance,0,Tarakan,2025-06-03,0.0,0,63.2,0,0.0,5,2,,40.0,0.0,0.0,0,0,13,5,4,4,4,16,4
2025-05-29,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,38299,Muara Jawa,2025-06-07,0.0,0,58.9,1709,58.9,5,3,Medium,75.34,38299.0,28.530884808013358,0,2,13,5,4,2,2,20,3
2025-05-30,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,28415,Tarakan,2025-06-02,0.0,0,76.6,1396,43.7,5,4,Low,66.22,28415.0,17.989690721649485,0,2,13,5,4,2,4,15,2
2025-05-31,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,3996,Samarinda,2025-06-04,0.0,0,48.6,4979,6.1,5,5,Low,43.66,3996.0,100.38306451612902,0,2,13,5,4,2,3,17,2
2025-06-01,VSL-014,MV Coal Carrier 14,Supramax,65000,Available,0,Muara Jawa,2025-06-03,0.0,0,29.9,0,0.0,6,6,,40.0,0.0,0.0,0,5,13,5,4,1,2,16,4
2025-06-02,VSL-014,MV Coal Carrier 14,Supramax,65000,At Port,0,Muara Jawa,2025-06-03,32.3,30175,74.8,0,0.0,6,0,,15.803864966722795,0.0,0.0,0,1,13,5,4,0,2,16,4
2025-06-03,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,47164,Balikpapan,2025-06-12,0.0,0,71.1,3753,72.6,6,1,Medium,83.56,47164.0,52.052704576976424,0,2,13,5,4,2,0,25,3
2025-06-04,VSL-014,MV Coal Carrier 14,Supramax,65000,Loading,49648,Balikpapan,2025-06-03,0.0,0,54.7,0,76.4,6,2,High,85.84,49648.0,0.0,0,3,13,5,4,3,0,16,1
2025-06-05,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,32470,Balikpapan,2025-06-11,0.0,0,75.7,3316,50.0,6,3,Low,70.0,32470.0,43.23337679269883,0,2,13,5,4,2,0,24,2
2025-06-06,VSL-014,MV Coal Carrier 14,Supramax,65000,Available,0,Balikpapan,2025-06-03,0.0,0,74.9,0,0.0,6,4,,40.0,0.0,0.0,0,5,13,5,4,1,0,16,4
2025-06-07,VSL-014,MV Coal Carrier 14,Supramax,65000,Available,0,Samarinda,2025-06-03,0.0,0,57.0,0,0.0,6,5,,40.0,0.0,0.0,0,5,13,5,4,1,3,16,4
2025-06-08,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,60898,Banjarmasin,2025-06-11,0.0,0,67.7,1599,93.7,6,6,Full,96.22,60898.0,23.275109170305676,0,2,13,5,4,2,1,24,0
2025-06-09,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,16979,Samarinda,2025-06-18,0.0,0,50.5,1801,26.1,6,0,Low,55.66,16979.0,34.970873786407765,0,2,13,5,4,2,3,31,2
2025-06-10,VSL-014,MV Coal Carrier 14,Supramax,65000,Loading,8303,Muara Jawa,2025-06-03,0.0,0,22.5,0,12.8,6,1,Low,47.68,8303.0,0.0,0,3,13,5,4,3,2,16,2
2025-06-11,VSL-014,MV Coal Carrier 14,Supramax,65000,Loading,6553,Samarinda,2025-06-03,0.0,0,70.0,0,10.1,6,2,Low,46.06,6553.0,0.0,0,3,13,5,4,3,3,16,2
2025-06-12,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,64236,Banjarmasin,2025-06-18,0.0,0,70.8,1008,98.8,6,3,Full,99.28,64236.0,14.03899721448468,0,2,13,5,4,2,1,31,0
2025-06-13,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,42816,Muara Jawa,2025-06-19,0.0,0,45.5,271,65.9,6,4,Medium,79.53999999999999,42816.0,5.827956989247312,0,2,13,5,4,2,2,32,3
2025-06-14,VSL-014,MV Coal Carrier 14,Supramax,65000,Maintenance,0,Banjarmasin,2025-06-03,0.0,0,51.0,0,0.0,6,5,,40.0,0.0,0.0,0,0,13,5,4,4,1,16,4
2025-06-15,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,1049,Banjarmasin,2025-06-23,0.0,0,69.1,3866,1.6,6,6,Low,40.96,1049.0,55.14978601997147,0,2,13,5,4,2,1,36,2
2025-06-16,VSL-014,MV Coal Carrier 14,Supramax,65000,Available,0,Balikpapan,2025-06-03,0.0,0,41.5,0,0.0,6,0,,40.0,0.0,0.0,0,5,13,5,4,1,0,16,4
2025-06-17,VSL-014,MV Coal Carrier 14,Supramax,65000,At Port,0,Samarinda,2025-06-03,45.2,21556,68.7,0,0.0,6,1,,22.71509902974902,0.0,0.0,1,1,13,5,4,0,3,16,4
2025-06-18,VSL-014,MV Coal Carrier 14,Supramax,65000,Scheduled,0,Banjarmasin,2025-06-03,0.0,0,36.6,0,0.0,6,2,,40.0,0.0,0.0,0,4,13,5,4,5,1,16,4
2025-06-19,VSL-014,MV Coal Carrier 14,Supramax,65000,At Port,0,Samarinda,2025-06-03,16.7,35105,36.0,0,0.0,6,3,,11.850693609173284,0.0,0.0,0,1,13,5,4,0,3,16,4
2025-06-20,VSL-014,MV Coal Carrier 14,Supramax,65000,In Transit,54698,Samarinda,2025-06-28,0.0,0,64.4,1391,84.2,6,4,High,90.52000000000001,54698.0,21.269113149847094,0,2,13,5,4,2,3,41,1
2025-06-21,VSL-014,MV Coal Carrier 14,Supramax,65000,Scheduled,0,Balikpapan,2025-06-03,0.0,0,32.3,0,0.0,6,5,,40.0,0.0,0.0,0,4,13,5,4,5,0,16,4
2025-06-22,VSL-014,MV Coal Carrier 14,Supramax,65000,Loading,51807,Muara Jawa,2025-06-03,0.0,0,39.8,0,79.7,6,6,High,87.82,51807.0,0.0,0,3,13,5,4,3,2,16,1
2025-06-23,VSL-014,MV Coal Carrier 14,Supramax,65000,Scheduled,0,Banjarmasin,2025-06-03,0.0,0,64.0,0,0.0,6,0,,40.0,0.0,0.0,0,4,13,5,4,5,1,16,4
