date,road_id,road_type,length_km,condition_status,average_speed_kmh,dust_level,gradient_pct,width_m,traffic_volume_trucks,maintenance_work,maintenance_priority,quality_score,safety_score,traffic_density,days_since_maintenance,maintenance_urgency,road_capacity,capacity_utilization,road_id_encoded,road_type_encoded,condition_status_encoded,dust_level_encoded,maintenance_work_encoded,high_priority
2025-07-24,RD-052,Ramp Road,2.88,Excellent,37,Medium,-0.4,20.0,190,No,1,100,80.82425702811246,65.97222222222223,42.0,100.0,21.311999999999998,150.0,51,2,1,2,0,0
2025-07-25,RD-052,Ramp Road,2.88,Good,41,Low,-0.4,20.0,142,No,2,80,70.82425702811244,49.30555555555556,43.0,100.0,18.8928,150.0,51,2,3,1,0,0
2025-07-26,RD-052,Ramp Road,2.88,Good,25,Medium,-0.4,20.0,242,No,2,80,70.82425702811244,84.02777777777779,44.0,100.0,11.52,150.0,51,2,3,2,0,0
2025-07-27,RD-052,Ramp Road,2.88,Good,26,Low,-0.4,20.0,182,No,2,80,70.82425702811244,63.19444444444445,45.0,100.0,11.980799999999999,150.0,51,2,3,1,0,0
2025-07-28,RD-052,Ramp Road,2.88,Good,46,High,-0.4,20.0,85,No,2,80,70.82425702811244,29.51388888888889,46.0,100.0,21.1968,150.0,51,2,3,0,0,0
2025-07-29,RD-052,Ramp Road,2.88,Good,20,Low,-0.4,20.0,273,No,2,80,70.82425702811244,94.79166666666667,47.0,100.0,9.216,150.0,51,2,3,1,0,0
2025-07-30,RD-052,Ramp Road,2.88,Good,48,Medium,-0.4,20.0,62,No,2,80,70.82425702811244,21.52777777777778,48.0,100.0,22.1184,150.0,51,2,3,2,0,0
2025-07-31,RD-052,Ramp Road,2.88,Good,17,Low,-0.4,20.0,204,Yes,2,80,70.82425702811244,70.83333333333334,0.0,40.0,7.833600000000001,150.0,51,2,3,1,1,0
2025-08-01,RD-052,Ramp Road,2.88,Good,31,High,-0.4,20.0,111,No,2,80,70.82425702811244,38.54166666666667,1.0,41.666666666666664,14.284799999999997,150.0,51,2,3,0,0,0
2025-08-02,RD-052,Ramp Road,2.88,Good,17,Low,-0.4,20.0,116,No,2,80,70.82425702811244,40.27777777777778,2.0,43.333333333333336,7.833600000000001,150.0,51,2,3,1,0,0
2025-08-03,RD-052,Ramp Road,2.88,Good,29,Low,-0.4,20.0,190,No,2,80,70.82425702811244,65.97222222222223,3.0,45.0,13.363199999999997,150.0,51,2,3,1,0,0
2025-08-04,RD-052,Ramp Road,2.88,Good,24,Medium,-0.4,20.0,249,Yes,2,80,70.82425702811244,86.45833333333334,0.0,40.0,11.0592,150.0,51,2,3,2,1,0
2025-08-05,RD-052,Ramp Road,2.88,Good,32,High,-0.4,20.0,172,No,2,80,70.82425702811244,59.72222222222222,1.0,41.666666666666664,14.7456,150.0,51,2,3,0,0,0
2025-08-06,RD-052,Ramp Road,2.88,Good,58,Low,-0.4,20.0,71,No,2,80,70.82425702811244,24.65277777777778,2.0,43.333333333333336,26.726399999999995,150.0,51,2,3,1,0,0
2025-08-07,RD-052,Ramp Road,2.88,Good,19,Low,-0.4,20.0,164,No,2,80,70.82425702811244,56.94444444444445,3.0,45.0,8.7552,150.0,51,2,3,1,0,0
2025-08-08,RD-052,Ramp Road,2.88,Good,47,High,-0.4,20.0,129,No,2,80,70.82425702811244,44.79166666666667,4.0,46.666666666666664,21.6576,150.0,51,2,3,0,0,0
2025-08-09,RD-052,Ramp Road,2.88,Good,17,Medium,-0.4,20.0,162,No,2,80,70.82425702811244,56.25,5.0,48.33333333333333,7.833600000000001,150.0,51,2,3,2,0,0
2025-08-10,RD-052,Ramp Road,2.88,Good,49,Low,-0.4,20.0,281,No,2,80,70.82425702811244,97.56944444444444,6.0,50.0,22.5792,150.0,51,2,3,1,0,0
2025-08-11,RD-052,Ramp Road,2.88,Good,26,Medium,-0.4,20.0,279,No,2,80,70.82425702811244,96.875,7.0,51.666666666666664,11.980799999999999,150.0,51,2,3,2,0,0
2025-08-12,RD-052,Ramp Road,2.88,Fair,57,Low,-0.4,20.0,143,No,3,60,60.82425702811245,49.65277777777778,8.0,43.333333333333336,19.6992,150.0,51,2,2,1,0,0
2025-08-13,RD-052,Ramp Road,2.88,Fair,40,Low,-0.4,20.0,91,No,3,60,60.82425702811245,31.597222222222225,9.0,45.0,13.823999999999998,150.0,51,2,2,1,0,0
2025-08-14,RD-052,Ramp Road,2.88,Fair,31,High,-0.4,20.0,54,No,3,60,60.82425702811245,18.75,10.0,46.666666666666664,10.7136,150.0,51,2,2,0,0,0
2025-08-15,RD-052,Ramp Road,2.88,Fair,57,High,-0.4,20.0,113,No,3,60,60.82425702811245,39.236111111111114,11.0,48.33333333333333,19.6992,150.0,51,2,2,0,0,0
2025-08-16,RD-052,Ramp Road,2.88,Fair,33,High,-0.4,20.0,74,No,3,60,60.82425702811245,25.694444444444446,12.0,50.0,11.404799999999998,150.0,51,2,2,0,0,0
2025-08-17,RD-052,Ramp Road,2.88,Fair,36,Low,-0.4,20.0,98,No,3,60,60.82425702811245,34.02777777777778,13.0,51.66666666666667,12.441600000000001,150.0,51,2,2,1,0,0
2025-08-18,RD-052,Ramp Road,2.88,Fair,55,High,-0.4,20.0,174,No,3,60,60.82425702811245,60.41666666666667,14.0,53.33333333333333,19.008,150.0,51,2,2,0,0,0
2025-08-19,RD-052,Ramp Road,2.88,Fair,55,Medium,-0.4,20.0,58,No,3,60,60.82425702811245,20.13888888888889,15.0,55.0,19.008,150.0,51,2,2,2,0,0
2025-08-20,RD-052,Ramp Road,2.88,Fair,25,High,-0.4,20.0,169,No,3,60,60.82425702811245,58.68055555555556,16.0,56.66666666666667,8.64,150.0,51,2,2,0,0,0
2025-08-21,RD-052,Ramp Road,2.88,Fair,39,Low,-0.4,20.0,265,No,3,60,60.82425702811245,92.01388888888889,17.0,58.33333333333333,13.478399999999997,150.0,51,2,2,1,0,0
2025-08-22,RD-052,Ramp Road,2.88,Fair,37,Low,-0.4,20.0,94,No,3,60,60.82425702811245,32.63888888888889,18.0,60.0,12.787199999999999,150.0,51,2,2,1,0,0
2025-08-23,RD-052,Ramp Road,2.88,Poor,28,Low,-0.4,20.0,72,No,4,40,50.82425702811245,25.0,19.0,51.666666666666664,6.4512,150.0,51,2,4,1,0,1
2025-08-24,RD-052,Ramp Road,2.88,Poor,17,High,-0.4,20.0,191,No,4,40,50.82425702811245,66.31944444444444,20.0,53.33333333333333,3.9168000000000003,150.0,51,2,4,0,0,1
2025-08-25,RD-052,Ramp Road,2.88,Poor,29,Medium,-0.4,20.0,266,No,4,40,50.82425702811245,92.36111111111111,21.0,55.0,6.681599999999999,150.0,51,2,4,2,0,1
2025-08-26,RD-052,Ramp Road,2.88,Poor,24,Medium,-0.4,20.0,236,No,4,40,50.82425702811245,81.94444444444444,22.0,56.666666666666664,5.5296,150.0,51,2,4,2,0,1
2025-08-27,RD-052,Ramp Road,2.88,Poor,16,Medium,-0.4,20.0,116,No,4,40,50.82425702811245,40.27777777777778,23.0,58.333333333333336,3.6864,150.0,51,2,4,2,0,1
2025-08-28,RD-052,Ramp Road,2.88,Poor,21,High,-0.4,20.0,154,No,4,40,50.82425702811245,53.47222222222222,24.0,60.0,4.838399999999999,150.0,51,2,4,0,0,1
2025-08-29,RD-052,Ramp Road,2.88,Poor,13,Medium,-0.4,20.0,76,No,4,40,50.82425702811245,26.38888888888889,25.0,61.66666666666667,2.9951999999999996,150.0,51,2,4,2,0,1
2025-08-30,RD-052,Ramp Road,2.88,Poor,12,High,-0.4,20.0,254,No,4,40,50.82425702811245,88.19444444444444,26.0,63.333333333333336,2.7648,150.0,51,2,4,0,0,1
2025-08-31,RD-052,Ramp Road,2.88,Poor,11,Low,-0.4,20.0,237,No,4,40,50.82425702811245,82.29166666666667,27.0,65.0,2.5343999999999998,150.0,51,2,4,1,0,1
2025-09-01,RD-052,Ramp Road,2.88,Poor,15,Low,-0.4,20.0,175,Yes,4,40,50.82425702811245,60.76388888888889,0.0,20.0,3.4559999999999995,150.0,51,2,4,1,1,1
2025-09-02,RD-052,Ramp Road,2.88,Poor,18,Low,-0.4,20.0,199,No,4,40,50.82425702811245,69.09722222222223,1.0,21.666666666666668,4.147200000000001,150.0,51,2,4,1,0,1
2025-09-03,RD-052,Ramp Road,2.88,Poor,17,High,-0.4,20.0,134,No,4,40,50.82425702811245,46.52777777777778,2.0,23.333333333333332,3.9168000000000003,150.0,51,2,4,0,0,1
2025-09-04,RD-052,Ramp Road,2.88,Poor,23,Medium,-0.4,20.0,146,No,4,40,50.82425702811245,50.69444444444444,3.0,25.0,5.2992,150.0,51,2,4,2,0,1
2025-09-05,RD-052,Ramp Road,2.88,Poor,18,High,-0.4,20.0,293,No,4,40,50.82425702811245,101.73611111111111,4.0,26.666666666666668,4.147200000000001,150.0,51,2,4,0,0,1
2025-09-06,RD-052,Ramp Road,2.88,Critical,14,Medium,-0.4,20.0,250,No,5,20,40.82425702811245,86.80555555555556,5.0,18.333333333333332,1.6128,150.0,51,2,0,2,0,1
2025-09-07,RD-052,Ramp Road,2.88,Critical,13,High,-0.4,20.0,287,No,5,20,40.82425702811245,99.65277777777779,6.0,20.0,1.4975999999999998,150.0,51,2,0,0,0,1
2025-09-08,RD-052,Ramp Road,2.88,Critical,20,Medium,-0.4,20.0,57,No,5,20,40.82425702811245,19.791666666666668,7.0,21.666666666666664,2.304,150.0,51,2,0,2,0,1
2025-09-09,RD-052,Ramp Road,2.88,Critical,18,Medium,-0.4,20.0,153,No,5,20,40.82425702811245,53.125,8.0,23.333333333333336,2.0736000000000003,150.0,51,2,0,2,0,1
2025-09-10,RD-052,Ramp Road,2.88,Critical,11,Low,-0.4,20.0,73,No,5,20,40.82425702811245,25.34722222222222,9.0,25.0,1.2671999999999999,150.0,51,2,0,1,0,1
2025-09-11,RD-052,Ramp Road,2.88,Critical,16,Low,-0.4,20.0,186,Yes,5,20,40.82425702811245,64.58333333333334,0.0,10.0,1.8432,150.0,51,2,0,1,1,1
2025-09-12,RD-052,Ramp Road,2.88,Critical,23,Medium,-0.4,20.0,223,No,5,20,40.82425702811245,77.43055555555556,1.0,11.666666666666666,2.6496,150.0,51,2,0,2,0,1
2025-09-13,RD-052,Ramp Road,2.88,Critical,23,High,-0.4,20.0,66,No,5,20,40.82425702811245,22.916666666666668,2.0,13.333333333333334,2.6496,150.0,51,2,0,0,0,1
2025-09-14,RD-052,Ramp Road,2.88,Critical,18,High,-0.4,20.0,263,Yes,5,20,40.82425702811245,91.31944444444444,0.0,10.0,2.0736000000000003,150.0,51,2,0,0,1,1
2025-09-15,RD-052,Ramp Road,2.88,Critical,29,Low,-0.4,20.0,117,No,5,20,40.82425702811245,40.625,1.0,11.666666666666666,3.3407999999999993,150.0,51,2,0,1,0,1
2025-09-16,RD-052,Ramp Road,2.88,Critical,11,Medium,-0.4,20.0,155,No,5,20,40.82425702811245,53.81944444444445,2.0,13.333333333333334,1.2671999999999999,150.0,51,2,0,2,0,1
2025-09-17,RD-052,Ramp Road,2.88,Critical,22,Low,-0.4,20.0,255,No,5,20,40.82425702811245,88.54166666666667,3.0,15.0,2.5343999999999998,150.0,51,2,0,1,0,1
2025-09-18,RD-052,Ramp Road,2.88,Critical,18,Medium,-0.4,20.0,62,No,5,20,40.82425702811245,21.52777777777778,4.0,16.666666666666668,2.0736000000000003,150.0,51,2,0,2,0,1
2025-09-19,RD-052,Ramp Road,2.88,Critical,10,Medium,-0.4,20.0,131,No,5,20,40.82425702811245,45.486111111111114,5.0,18.333333333333332,1.152,150.0,51,2,0,2,0,1
2025-09-20,RD-052,Ramp Road,2.88,Critical,27,Medium,-0.4,20.0,120,No,5,20,40.82425702811245,41.66666666666667,6.0,20.0,3.1104,150.0,51,2,0,2,0,1
2025-09-21,RD-052,Ramp Road,2.88,Critical,15,High,-0.4,20.0,149,No,5,20,40.82425702811245,51.736111111111114,7.0,21.666666666666664,1.7279999999999998,150.0,51,2,0,0,0,1
2025-09-22,RD-052,Ramp Road,2.88,Critical,12,Low,-0.4,20.0,259,Yes,5,20,40.82425702811245,89.93055555555556,0.0,10.0,1.3824,150.0,51,2,0,1,1,1
2025-09-23,RD-052,Ramp Road,2.88,Critical,15,Medium,-0.4,20.0,168,No,5,20,40.82425702811245,58.333333333333336,1.0,11.666666666666666,1.7279999999999998,150.0,51,2,0,2,0,1
2025-09-24,RD-052,Ramp Road,2.88,Critical,17,Medium,-0.4,20.0,190,No,5,20,40.82425702811245,65.97222222222223,2.0,13.333333333333334,1.9584000000000001,150.0,51,2,0,2,0,1
2025-09-25,RD-052,Ramp Road,2.88,Critical,11,High,-0.4,20.0,235,No,5,20,40.82425702811245,81.59722222222223,3.0,15.0,1.2671999999999999,150.0,51,2,0,0,0,1
2025-09-26,RD-052,Ramp Road,2.88,Critical,24,Low,-0.4,20.0,148,No,5,20,40.82425702811245,51.38888888888889,4.0,16.666666666666668,2.7648,150.0,51,2,0,1,0,1
2025-09-27,RD-052,Ramp Road,2.88,Critical,22,Medium,-0.4,20.0,248,No,5,20,40.82425702811245,86.11111111111111,5.0,18.333333333333332,2.5343999999999998,150.0,51,2,0,2,0,1
2025-09-28,RD-052,Ramp Road,2.88,Critical,24,Medium,-0.4,20.0,148,No,5,20,40.82425702811245,51.38888888888889,6.0,20.0,2.7648,150.0,51,2,0,2,0,1
2025-09-29,RD-052,Ramp Road,2.88,Critical,19,Low,-0.4,20.0,199,No,5,20,40.82425702811245,69.09722222222223,7.0,21.666666666666664,2.1888,150.0,51,2,0,1,0,1
2025-09-30,RD-052,Ramp Road,2.88,Critical,29,High,-0.4,20.0,223,No,5,20,40.82425702811245,77.43055555555556,8.0,23.333333333333336,3.3407999999999993,150.0,51,2,0,0,0,1
2025-10-01,RD-052,Ramp Road,2.88,Critical,22,High,-0.4,20.0,234,No,5,20,40.82425702811245,81.25,9.0,25.0,2.5343999999999998,150.0,51,2,0,0,0,1
2025-10-02,RD-052,Ramp Road,2.88,Critical,27,Low,-0.4,20.0,293,No,5,20,40.82425702811245,101.73611111111111,10.0,26.666666666666664,3.1104,150.0,51,2,0,1,0,1
2025-10-03,RD-052,Ramp Road,2.88,Critical,28,High,-0.4,20.0,234,No,5,20,40.82425702811245,81.25,11.0,28.333333333333332,3.2256,150.0,51,2,0,0,0,1
2025-10-04,RD-052,Ramp Road,2.88,Critical,19,High,-0.4,20.0,274,No,5,20,40.82425702811245,95.13888888888889,12.0,30.0,2.1888,150.0,51,2,0,0,0,1
2025-10-05,RD-052,Ramp Road,2.88,Critical,28,Medium,-0.4,20.0,107,No,5,20,40.82425702811245,37.15277777777778,13.0,31.666666666666668,3.2256,150.0,51,2,0,2,0,1
2025-10-06,RD-052,Ramp Road,2.88,Critical,16,High,-0.4,20.0,279,No,5,20,40.82425702811245,96.875,14.0,33.33333333333333,1.8432,150.0,51,2,0,0,0,1
2025-10-07,RD-052,Ramp Road,2.88,Critical,27,Medium,-0.4,20.0,186,No,5,20,40.82425702811245,64.58333333333334,15.0,35.0,3.1104,150.0,51,2,0,2,0,1
2025-10-08,RD-052,Ramp Road,2.88,Critical,19,Medium,-0.4,20.0,273,No,5,20,40.82425702811245,94.79166666666667,16.0,36.66666666666667,2.1888,150.0,51,2,0,2,0,1
2025-10-09,RD-052,Ramp Road,2.88,Critical,23,Low,-0.4,20.0,272,Yes,5,20,40.82425702811245,94.44444444444444,0.0,10.0,2.6496,150.0,51,2,0,1,1,1
2025-10-10,RD-052,Ramp Road,2.88,Critical,15,Low,-0.4,20.0,172,No,5,20,40.82425702811245,59.72222222222222,1.0,11.666666666666666,1.7279999999999998,150.0,51,2,0,1,0,1
2025-10-11,RD-052,Ramp Road,2.88,Critical,15,Low,-0.4,20.0,299,No,5,20,40.82425702811245,103.81944444444444,2.0,13.333333333333334,1.7279999999999998,150.0,51,2,0,1,0,1
2025-10-12,RD-052,Ramp Road,2.88,Critical,17,Medium,-0.4,20.0,81,No,5,20,40.82425702811245,28.125,3.0,15.0,1.9584000000000001,150.0,51,2,0,2,0,1
2025-10-13,RD-052,Ramp Road,2.88,Critical,22,High,-0.4,20.0,173,No,5,20,40.82425702811245,60.06944444444445,4.0,16.666666666666668,2.5343999999999998,150.0,51,2,0,0,0,1
2025-10-14,RD-052,Ramp Road,2.88,Critical,19,Medium,-0.4,20.0,215,No,5,20,40.82425702811245,74.65277777777779,5.0,18.333333333333332,2.1888,150.0,51,2,0,2,0,1
2025-10-15,RD-052,Ramp Road,2.88,Critical,13,Medium,-0.4,20.0,203,No,5,20,40.82425702811245,70.48611111111111,6.0,20.0,1.4975999999999998,150.0,51,2,0,2,0,1
2025-10-16,RD-052,Ramp Road,2.88,Critical,11,Medium,-0.4,20.0,52,No,5,20,40.82425702811245,18.055555555555557,7.0,21.666666666666664,1.2671999999999999,150.0,51,2,0,2,0,1
2025-10-17,RD-052,Ramp Road,2.88,Critical,19,High,-0.4,20.0,102,No,5,20,40.82425702811245,35.41666666666667,8.0,23.333333333333336,2.1888,150.0,51,2,0,0,0,1
2025-10-18,RD-052,Ramp Road,2.88,Critical,28,Medium,-0.4,20.0,69,No,5,20,40.82425702811245,23.958333333333336,9.0,25.0,3.2256,150.0,51,2,0,2,0,1
2025-10-19,RD-052,Ramp Road,2.88,Critical,28,Medium,-0.4,20.0,100,No,5,20,40.82425702811245,34.72222222222222,10.0,26.666666666666664,3.2256,150.0,51,2,0,2,0,1
2025-10-20,RD-052,Ramp Road,2.88,Critical,18,High,-0.4,20.0,259,No,5,20,40.82425702811245,89.93055555555556,11.0,28.333333333333332,2.0736000000000003,150.0,51,2,0,0,0,1
2025-10-21,RD-052,Ramp Road,2.88,Critical,27,Low,-0.4,20.0,204,No,5,20,40.82425702811245,70.83333333333334,12.0,30.0,3.1104,150.0,51,2,0,1,0,1
2025-10-22,RD-052,Ramp Road,2.88,Critical,28,Medium,-0.4,20.0,261,No,5,20,40.82425702811245,90.625,13.0,31.666666666666668,3.2256,150.0,51,2,0,2,0,1
2025-10-23,RD-052,Ramp Road,2.88,Critical,26,High,-0.4,20.0,53,No,5,20,40.82425702811245,18.40277777777778,14.0,33.33333333333333,2.9951999999999996,150.0,51,2,0,0,0,1
2025-10-24,RD-052,Ramp Road,2.88,Critical,24,High,-0.4,20.0,197,No,5,20,40.82425702811245,68.40277777777779,15.0,35.0,2.7648,150.0,51,2,0,0,0,1
2025-10-25,RD-052,Ramp Road,2.88,Critical,29,Medium,-0.4,20.0,254,No,5,20,40.82425702811245,88.19444444444444,16.0,36.66666666666667,3.3407999999999993,150.0,51,2,0,2,0,1
2025-10-26,RD-052,Ramp Road,2.88,Critical,27,High,-0.4,20.0,70,No,5,20,40.82425702811245,24.305555555555557,17.0,38.33333333333333,3.1104,150.0,51,2,0,0,0,1
2025-10-27,RD-052,Ramp Road,2.88,Critical,19,Low,-0.4,20.0,246,No,5,20,40.82425702811245,85.41666666666667,18.0,40.0,2.1888,150.0,51,2,0,1,0,1
2025-10-28,RD-052,Ramp Road,2.88,Critical,13,Medium,-0.4,20.0,183,No,5,20,40.82425702811245,63.54166666666667,19.0,41.666666666666664,1.4975999999999998,150.0,51,2,0,2,0,1
2025-10-29,RD-052,Ramp Road,2.88,Critical,17,High,-0.4,20.0,86,No,5,20,40.82425702811245,29.86111111111111,20.0,43.33333333333333,1.9584000000000001,150.0,51,2,0,0,0,1
2025-10-30,RD-052,Ramp Road,2.88,Critical,16,Medium,-0.4,20.0,149,No,5,20,40.82425702811245,51.736111111111114,21.0,45.0,1.8432,150.0,51,2,0,2,0,1
2025-10-31,RD-052,Ramp Road,2.88,Critical,17,Low,-0.4,20.0,65,No,5,20,40.82425702811245,22.569444444444446,22.0,46.666666666666664,1.9584000000000001,150.0,51,2,0,1,0,1
2025-11-01,RD-052,Ramp Road,2.88,Critical,29,High,-0.4,20.0,140,No,5,20,40.82425702811245,48.611111111111114,23.0,48.333333333333336,3.3407999999999993,150.0,51,2,0,0,0,1
2025-11-02,RD-052,Ramp Road,2.88,Critical,18,Low,-0.4,20.0,75,No,5,20,40.82425702811245,26.041666666666668,24.0,50.0,2.0736000000000003,150.0,51,2,0,1,0,1
2025-11-03,RD-052,Ramp Road,2.88,Critical,21,Medium,-0.4,20.0,63,No,5,20,40.82425702811245,21.875,25.0,51.66666666666667,2.4191999999999996,150.0,51,2,0,2,0,1
2025-11-04,RD-052,Ramp Road,2.88,Critical,22,Low,-0.4,20.0,89,No,5,20,40.82425702811245,30.90277777777778,26.0,53.333333333333336,2.5343999999999998,150.0,51,2,0,1,0,1
2025-11-05,RD-052,Ramp Road,2.88,Critical,16,Low,-0.4,20.0,100,No,5,20,40.82425702811245,34.72222222222222,27.0,55.0,1.8432,150.0,51,2,0,1,0,1
2025-11-06,RD-052,Ramp Road,2.88,Critical,29,High,-0.4,20.0,248,No,5,20,40.82425702811245,86.11111111111111,28.0,56.666666666666664,3.3407999999999993,150.0,51,2,0,0,0,1
2025-11-07,RD-052,Ramp Road,2.88,Critical,27,High,-0.4,20.0,291,No,5,20,40.82425702811245,101.04166666666667,29.0,58.333333333333336,3.1104,150.0,51,2,0,0,0,1
2025-11-08,RD-052,Ramp Road,2.88,Critical,17,Low,-0.4,20.0,190,No,5,20,40.82425702811245,65.97222222222223,30.0,60.0,1.9584000000000001,150.0,51,2,0,1,0,1
2025-11-09,RD-052,Ramp Road,2.88,Critical,19,High,-0.4,20.0,101,No,5,20,40.82425702811245,35.06944444444444,31.0,61.66666666666667,2.1888,150.0,51,2,0,0,0,1
2025-11-10,RD-052,Ramp Road,2.88,Critical,18,Medium,-0.4,20.0,67,No,5,20,40.82425702811245,23.26388888888889,32.0,63.333333333333336,2.0736000000000003,150.0,51,2,0,2,0,1
2025-11-11,RD-052,Ramp Road,2.88,Critical,28,Medium,-0.4,20.0,296,No,5,20,40.82425702811245,102.77777777777779,33.0,65.0,3.2256,150.0,51,2,0,2,0,1
2025-11-12,RD-052,Ramp Road,2.88,Critical,11,Low,-0.4,20.0,247,No,5,20,40.82425702811245,85.76388888888889,34.0,66.66666666666666,1.2671999999999999,150.0,51,2,0,1,0,1
2025-05-17,RD-053,Main Haul Road,4.87,Excellent,48,High,1.2,24.6,213,No,1,100,84.03903614457832,43.737166324435314,30.0,100.0,57.504960000000004,150.0,52,0,1,0,0,0
2025-05-18,RD-053,Main Haul Road,4.87,Excellent,53,Low,1.2,24.6,246,No,1,100,84.03903614457832,50.51334702258727,30.0,100.0,63.49506,150.0,52,0,1,1,0,0
2025-05-19,RD-053,Main Haul Road,4.87,Excellent,42,High,1.2,24.6,198,No,1,100,84.03903614457832,40.6570841889117,30.0,100.0,50.31684,150.0,52,0,1,0,0,0
2025-05-20,RD-053,Main Haul Road,4.87,Excellent,16,Low,1.2,24.6,164,No,1,100,84.03903614457832,33.67556468172484,30.0,100.0,19.16832,150.0,52,0,1,1,0,0
2025-05-21,RD-053,Main Haul Road,4.87,Excellent,30,Low,1.2,24.6,183,No,1,100,84.03903614457832,37.57700205338809,30.0,100.0,35.940599999999996,150.0,52,0,1,1,0,0
2025-05-22,RD-053,Main Haul Road,4.87,Excellent,33,High,1.2,24.6,289,No,1,100,84.03903614457832,59.3429158110883,30.0,100.0,39.53466,150.0,52,0,1,0,0,0
2025-05-23,RD-053,Main Haul Road,4.87,Excellent,21,High,1.2,24.6,57,No,1,100,84.03903614457832,11.704312114989733,30.0,100.0,25.15842,150.0,52,0,1,0,0,0
2025-05-24,RD-053,Main Haul Road,4.87,Excellent,18,Low,1.2,24.6,290,No,1,100,84.03903614457832,59.5482546201232,30.0,100.0,21.56436,150.0,52,0,1,1,0,0
2025-05-25,RD-053,Main Haul Road,4.87,Excellent,28,Low,1.2,24.6,153,No,1,100,84.03903614457832,31.416837782340863,30.0,100.0,33.544560000000004,150.0,52,0,1,1,0,0
2025-05-26,RD-053,Main Haul Road,4.87,Excellent,46,Low,1.2,24.6,134,No,1,100,84.03903614457832,27.515400410677618,30.0,100.0,55.108920000000005,150.0,52,0,1,1,0,0
2025-05-27,RD-053,Main Haul Road,4.87,Good,58,Medium,1.2,24.6,211,No,2,80,74.03903614457832,43.3264887063655,30.0,90.0,55.588128,150.0,52,0,3,2,0,0
2025-05-28,RD-053,Main Haul Road,4.87,Good,26,Low,1.2,24.6,180,No,2,80,74.03903614457832,36.96098562628337,30.0,90.0,24.918816000000007,150.0,52,0,3,1,0,0
2025-05-29,RD-053,Main Haul Road,4.87,Good,52,High,1.2,24.6,248,No,2,80,74.03903614457832,50.92402464065708,30.0,90.0,49.83763200000001,150.0,52,0,3,0,0,0
2025-05-30,RD-053,Main Haul Road,4.87,Good,55,High,1.2,24.6,230,No,2,80,74.03903614457832,47.227926078028744,30.0,90.0,52.712880000000006,150.0,52,0,3,0,0,0
2025-05-31,RD-053,Main Haul Road,4.87,Good,51,Low,1.2,24.6,298,No,2,80,74.03903614457832,61.190965092402465,30.0,90.0,48.87921600000001,150.0,52,0,3,1,0,0
2025-06-01,RD-053,Main Haul Road,4.87,Good,24,Medium,1.2,24.6,75,No,2,80,74.03903614457832,15.40041067761807,30.0,90.0,23.001984000000004,150.0,52,0,3,2,0,0
2025-06-02,RD-053,Main Haul Road,4.87,Good,25,Medium,1.2,24.6,132,No,2,80,74.03903614457832,27.104722792607802,30.0,90.0,23.9604,150.0,52,0,3,2,0,0
2025-06-03,RD-053,Main Haul Road,4.87,Good,34,Low,1.2,24.6,111,No,2,80,74.03903614457832,22.79260780287474,30.0,90.0,32.586144000000004,150.0,52,0,3,1,0,0
2025-06-04,RD-053,Main Haul Road,4.87,Good,46,Low,1.2,24.6,242,No,2,80,74.03903614457832,49.69199178644764,30.0,90.0,44.087136,150.0,52,0,3,1,0,0
2025-06-05,RD-053,Main Haul Road,4.87,Good,50,High,1.2,24.6,185,No,2,80,74.03903614457832,37.987679671457904,30.0,90.0,47.9208,150.0,52,0,3,0,0,0
2025-06-06,RD-053,Main Haul Road,4.87,Good,39,Medium,1.2,24.6,268,No,2,80,74.03903614457832,55.030800821355236,30.0,90.0,37.378224,150.0,52,0,3,2,0,0
2025-06-07,RD-053,Main Haul Road,4.87,Good,22,High,1.2,24.6,271,No,2,80,74.03903614457832,55.64681724845996,30.0,90.0,21.085152000000004,150.0,52,0,3,0,0,0
2025-06-08,RD-053,Main Haul Road,4.87,Good,19,Medium,1.2,24.6,220,No,2,80,74.03903614457832,45.17453798767967,30.0,90.0,18.209904000000005,150.0,52,0,3,2,0,0
2025-06-09,RD-053,Main Haul Road,4.87,Good,25,Medium,1.2,24.6,87,No,2,80,74.03903614457832,17.864476386036962,30.0,90.0,23.9604,150.0,52,0,3,2,0,0
2025-06-10,RD-053,Main Haul Road,4.87,Good,33,High,1.2,24.6,136,No,2,80,74.03903614457832,27.926078028747433,30.0,90.0,31.627728,150.0,52,0,3,0,0,0
2025-06-11,RD-053,Main Haul Road,4.87,Good,43,Medium,1.2,24.6,157,No,2,80,74.03903614457832,32.238193018480494,30.0,90.0,41.211888,150.0,52,0,3,2,0,0
2025-06-12,RD-053,Main Haul Road,4.87,Good,35,High,1.2,24.6,182,No,2,80,74.03903614457832,37.37166324435318,30.0,90.0,33.544560000000004,150.0,52,0,3,0,0,0
2025-06-13,RD-053,Main Haul Road,4.87,Good,49,Medium,1.2,24.6,137,No,2,80,74.03903614457832,28.13141683778234,30.0,90.0,46.962384,150.0,52,0,3,2,0,0
2025-06-14,RD-053,Main Haul Road,4.87,Good,41,Medium,1.2,24.6,236,No,2,80,74.03903614457832,48.459958932238195,30.0,90.0,39.295056,150.0,52,0,3,2,0,0
2025-06-15,RD-053,Main Haul Road,4.87,Good,51,Low,1.2,24.6,197,No,2,80,74.03903614457832,40.4517453798768,30.0,90.0,48.87921600000001,150.0,52,0,3,1,0,0
