date,equipment_id,equipment_type,model,year,status,operating_hours,daily_hours_worked,fuel_consumption_lh,productivity_score,location,maintenance_cost_usd,downtime_hours,operator_id,equipment_age,utilization_rate,fuel_efficiency,maintenance_due_soon,health_score,hours_category,downtime_ratio,cumulative_hours,days_since_maintenance,equipment_id_encoded,equipment_type_encoded,model_encoded,status_encoded,location_encoded,operator_id_encoded,hours_category_encoded
2025-10-27,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,15675,0,-0.5089042956795427,-0.6831039168208598,Stockpile,-0.4523623898097382,15,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.021190650196013,High,1.604438021139845,329,73,26,0,12,0,4,15,0
2025-10-28,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,15612,0,-1.0196060146497201,-0.6831039168208598,ROM,-0.4523623898097382,20,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.3202292412308505,High,2.3365133679268766,329,74,26,0,12,0,3,15,0
2025-10-29,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16447,0,-0.44833589774237864,-0.6831039168208598,Workshop,-0.4523623898097382,8,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.6025366227472407,High,0.5795325356380006,329,75,26,0,12,0,5,15,0
2025-10-30,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16164,0,0.5496661137222542,-0.6831039168208598,Pit C,-0.4523623898097382,16,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.0809983684029805,High,1.7508530904972512,329,76,26,0,12,0,2,15,0
2025-10-31,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16258,0,0.4890977157850902,-0.6831039168208598,ROM,-0.4523623898097382,9,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.6623443409542082,High,0.7259476049954069,329,77,26,0,12,0,3,15,0
2025-11-01,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16354,0,-1.55370916009562,-0.6831039168208598,Stockpile,-0.4523623898097382,16,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.0809983684029805,High,1.7508530904972512,329,78,26,0,12,0,4,15,0
2025-11-02,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16294,0,-1.6831052829613795,-0.6831039168208598,ROM,-0.4523623898097382,13,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.9015752137820782,High,1.3116078824250321,329,79,26,0,12,0,3,15,0
2025-11-03,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,15592,0,-0.8750677922996699,-0.6831039168208598,Workshop,-0.4523623898097382,22,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.4398446776447855,High,2.629343506641689,329,80,26,0,12,0,5,15,0
2025-11-04,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,15520,0,-0.9576610622139844,-0.6831039168208598,Workshop,-0.4523623898097382,1,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1838825952984684,High,-0.44537294986384374,329,81,26,0,12,0,5,15,0
2025-11-05,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,15610,0,1.3164069694268064,-0.6831039168208598,Workshop,-0.4523623898097382,18,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.2006138048169155,High,2.043683229212064,329,82,26,0,12,0,5,15,0
2025-11-06,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16117,0,-0.9507782897211248,-0.6831039168208598,Workshop,-0.4523623898097382,22,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.4398446776447855,High,2.629343506641689,329,83,26,0,12,0,5,15,0
2025-11-07,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16216,0,-0.7029984799781814,-0.6831039168208598,Pit C,-0.4523623898097382,11,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.7819597773681431,High,1.0187777437102195,329,84,26,0,12,0,2,15,0
2025-11-08,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16402,0,0.20415093458070552,-0.6831039168208598,Workshop,-0.4523623898097382,5,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.4231134681263383,High,0.14028732756578166,329,85,26,0,12,0,5,15,0
2025-11-09,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16506,0,1.4650748552725725,-0.6831039168208598,Pit B,-0.4523623898097382,17,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.140806086609948,High,1.8972681598546577,329,86,26,0,12,0,1,15,0
2025-11-10,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,15655,0,-1.617030667029928,-0.6831039168208598,Workshop,-0.4523623898097382,4,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.3633057499193708,High,-0.006127741791624744,329,87,26,0,12,0,5,15,0
2025-11-11,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16720,0,1.6853235750440778,-0.6831039168208598,Workshop,-0.4523623898097382,19,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.260421523023883,High,2.1900982985694704,329,88,26,0,12,0,5,15,0
2025-11-12,EQ-027,Bulldozer,Liebherr PR776,2021,Breakdown,16207,0,0.1325701006549661,-0.6831039168208598,Pit B,-0.4523623898097382,11,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.7819597773681431,High,1.0187777437102195,329,89,26,0,12,0,1,15,0
2025-08-15,EQ-028,Bulldozer,CAT D11,2021,Operational,20441,19,0.15321841813354473,1.0992719010088807,Pit B,-0.4523623898097382,0,OP-001,-0.6875560565257232,2.885917078043541,0.5421687605878046,-0.6201736729460423,1.18308261203998,Very High,-0.59178801922125,19,0,27,0,4,2,1,0,3
2025-08-16,EQ-028,Bulldozer,CAT D11,2021,Operational,20460,18,-0.9163644272568271,1.5455182624274544,Workshop,-0.4523623898097382,0,OP-048,-0.6875560565257232,2.704971333817879,1.8201911314614885,-0.6201736729460423,1.5103504460685062,Very High,-0.59178801922125,37,1,27,0,4,2,5,47,3
2025-08-17,EQ-028,Bulldozer,CAT D11,2021,Standby,20461,0,1.677064248052646,-0.6831039168208598,ROM,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,2,27,0,4,3,3,15,3
2025-08-18,EQ-028,Bulldozer,CAT D11,2021,Standby,20489,0,-1.2412312889197972,-0.6831039168208598,Workshop,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,3,27,0,4,3,5,15,3
2025-08-19,EQ-028,Bulldozer,CAT D11,2021,Standby,20529,0,0.4133872183636353,-0.6831039168208598,Workshop,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,4,27,0,4,3,5,15,3
2025-08-20,EQ-028,Bulldozer,CAT D11,2021,Standby,20556,0,0.10228590168638431,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,5,27,0,4,3,0,15,3
2025-08-21,EQ-028,Bulldozer,CAT D11,2021,Standby,20555,0,-1.5206718521298945,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,6,27,0,4,3,2,15,3
2025-08-22,EQ-028,Bulldozer,CAT D11,2021,Standby,20511,0,1.507748044728302,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,7,27,0,4,3,0,15,3
2025-08-23,EQ-028,Bulldozer,CAT D11,2021,Standby,20609,0,0.2950035314864513,-0.6831039168208598,Workshop,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,8,27,0,4,3,5,15,3
2025-08-24,EQ-028,Bulldozer,CAT D11,2021,Standby,20621,0,-1.4490910182041552,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,9,27,0,4,3,4,15,3
2025-08-25,EQ-028,Bulldozer,CAT D11,2021,Standby,20541,0,1.5022418267340139,-0.6831039168208598,Pit B,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,10,27,0,4,3,1,15,3
2025-08-26,EQ-028,Bulldozer,CAT D11,2021,Standby,20595,0,-1.0705385310968807,-0.6831039168208598,Pit B,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,11,27,0,4,3,1,15,3
2025-08-27,EQ-028,Bulldozer,CAT D11,2021,Standby,20633,0,0.5056163697679533,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,12,27,0,4,3,2,15,3
2025-08-28,EQ-028,Bulldozer,CAT D11,2021,Standby,20636,0,-1.231595407429794,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,13,27,0,4,3,0,15,3
2025-08-29,EQ-028,Bulldozer,CAT D11,2021,Standby,20763,0,0.22617580655785596,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,14,27,0,4,3,2,15,3
2025-08-30,EQ-028,Bulldozer,CAT D11,2021,Standby,20561,0,1.2406964720053515,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,15,27,0,4,3,4,15,3
2025-08-31,EQ-028,Bulldozer,CAT D11,2021,Standby,20761,0,1.462321746275429,-0.6831039168208598,Workshop,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,37,16,27,0,4,3,5,15,3
2025-09-01,EQ-028,Bulldozer,CAT D11,2021,Maintenance,20696,0,0.66942635509801,-0.6831039168208598,Pit C,-0.05860520410604283,9,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.6623443409542082,Very High,0.7259476049954069,37,17,27,0,4,1,2,15,3
2025-09-02,EQ-028,Bulldozer,CAT D11,2021,Maintenance,20837,0,-1.5674747050813393,-0.6831039168208598,Pit C,2.4973837480156886,17,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.140806086609948,Very High,1.8972681598546577,37,18,27,0,4,1,2,15,3
2025-09-03,EQ-028,Bulldozer,CAT D11,2021,Operational,20593,19,-1.2783982603812387,1.0810045060970093,Pit B,-0.4523623898097382,0,OP-078,-0.6875560565257232,2.885917078043541,1.9274950043341974,-0.6201736729460423,1.1696856831616191,Very High,-0.59178801922125,56,19,27,0,4,2,1,77,3
2025-09-04,EQ-028,Bulldozer,CAT D11,2021,Operational,20781,2,1.193893619053907,1.749069234302593,ROM,-0.4523623898097382,0,OP-005,-0.6875560565257232,-0.19016057379270934,0.5092884199947506,-0.6201736729460423,1.659630510713097,Very High,-0.59178801922125,58,20,27,0,4,2,3,4,3
2025-09-05,EQ-028,Bulldozer,CAT D11,2021,Operational,20714,15,-0.7745793139039207,1.696876677411532,Stockpile,-0.4523623898097382,0,OP-090,-0.6875560565257232,2.162134101140894,1.7611381292790607,-0.6201736729460423,1.6213535710606382,Very High,-0.59178801922125,73,21,27,0,4,2,4,89,3
2025-09-06,EQ-028,Bulldozer,CAT D11,2021,Operational,20947,4,1.1773749650710443,1.6812189103442134,Pit C,-0.4523623898097382,0,OP-025,-0.6875560565257232,0.17173091465861415,0.4839348754478146,-0.6201736729460423,1.6098704891649007,Very High,-0.59178801922125,77,22,27,0,4,2,2,24,3
2025-09-07,EQ-028,Bulldozer,CAT D11,2021,Operational,20809,0,-0.07253651963224776,1.3758924525315055,Stockpile,-0.4523623898097382,0,OP-035,-0.6875560565257232,-0.5520520622440328,0.8397277655550952,-0.6201736729460423,1.385950392198014,Very High,-0.59178801922125,77,23,27,0,4,2,4,34,3
2025-09-08,EQ-028,Bulldozer,CAT D11,2021,Operational,20633,2,1.149843875099606,1.2167051540137686,Pit C,-0.4523623898097382,0,OP-042,-0.6875560565257232,-0.19016057379270934,0.2828038436532786,-0.6201736729460423,1.2692057262580136,Very High,-0.59178801922125,79,24,27,0,4,2,2,41,3
2025-09-09,EQ-028,Bulldozer,CAT D11,2021,Operational,20741,5,-0.042252320663665965,1.4150368701998015,Workshop,-0.4523623898097382,0,OP-094,-0.6875560565257232,0.35267665888427613,0.8481738305549326,-0.6201736729460423,1.4146580969373581,Very High,-0.59178801922125,84,25,27,0,4,2,5,93,3
2025-09-10,EQ-028,Bulldozer,CAT D11,2021,Operational,20961,8,0.49322737928080607,1.4045983588215891,Pit B,-0.4523623898097382,0,OP-019,-0.6875560565257232,0.8955138915612612,0.5802303029788676,-0.6201736729460423,1.4070027090068664,Very High,-0.59178801922125,92,26,27,0,4,2,1,18,3
2025-09-11,EQ-028,Bulldozer,CAT D11,2021,Breakdown,20900,0,-1.5385670606113293,-0.6831039168208598,ROM,-0.4523623898097382,17,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.140806086609948,Very High,1.8972681598546577,92,27,27,0,4,0,3,15,3
2025-09-12,EQ-028,Bulldozer,CAT D11,2021,Breakdown,20777,0,1.5903413146426164,-0.6831039168208598,Workshop,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,92,28,27,0,4,0,5,15,3
2025-09-13,EQ-028,Bulldozer,CAT D11,2021,Breakdown,20789,0,-0.7374123424424792,-0.6831039168208598,Pit A,-0.4523623898097382,5,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.4231134681263383,Very High,0.14028732756578166,92,29,27,0,4,0,0,15,3
2025-09-14,EQ-028,Bulldozer,CAT D11,2021,Breakdown,20831,0,-0.32995221086519466,-0.6831039168208598,ROM,-0.4523623898097382,17,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.140806086609948,Very High,1.8972681598546577,92,30,27,0,4,0,3,15,3
2025-09-15,EQ-028,Bulldozer,CAT D11,2021,Operational,20937,0,-1.095316512071175,1.7542884899916993,Stockpile,-0.4523623898097382,0,OP-084,-0.6875560565257232,-0.5520520622440328,2.4007278556115494,-0.6201736729460423,1.6634582046783437,Very High,-0.59178801922125,92,31,27,0,4,2,4,83,3
2025-09-16,EQ-028,Bulldozer,CAT D11,2021,Operational,20985,12,1.0810161501710103,1.5716145408729851,Workshop,-0.4523623898097382,0,OP-080,-0.6875560565257232,1.6192968684639084,0.46275473702255776,-0.6201736729460423,1.529488915894736,Very High,-0.59178801922125,104,32,27,0,4,2,5,79,3
2025-09-17,EQ-028,Bulldozer,CAT D11,2021,Operational,21035,2,0.03758784025350482,1.6786092824996603,Stockpile,-0.4523623898097382,0,OP-032,-0.6875560565257232,-0.19016057379270934,0.9745417839439503,-0.6201736729460423,1.6079566421822773,Very High,-0.59178801922125,106,33,27,0,4,2,4,31,3
2025-09-18,EQ-028,Bulldozer,CAT D11,2021,Operational,20713,7,0.9557496908009668,1.2558495716820646,Pit A,-0.4523623898097382,0,OP-074,-0.6875560565257232,0.7145681473355996,0.3508261468455014,-0.6201736729460423,1.2979134309973577,Very High,-0.59178801922125,113,34,27,0,4,2,0,73,3
2025-09-19,EQ-028,Bulldozer,CAT D11,2021,Operational,20931,5,1.0328367427209937,1.566395285183879,Workshop,-0.4523623898097382,0,OP-058,-0.6875560565257232,0.35267665888427613,0.4748211552627797,-0.6201736729460423,1.5256612219294903,Very High,-0.59178801922125,118,35,27,0,4,2,5,57,3
2025-09-20,EQ-028,Bulldozer,CAT D11,2021,Operational,20981,2,0.8236004589380639,1.026202321361395,Pit A,-0.4523623898097382,0,OP-045,-0.6875560565257232,-0.19016057379270934,0.2746732814073191,-0.6201736729460423,1.1294948965265375,Very High,-0.59178801922125,120,36,27,0,4,2,0,44,3
2025-09-21,EQ-028,Bulldozer,CAT D11,2021,Operational,21218,13,-0.2115685239880107,1.266288083060277,Stockpile,-0.4523623898097382,0,OP-025,-0.6875560565257232,1.80024261268957,0.8491170198042373,-0.6201736729460423,1.3055688189278494,Very High,-0.59178801922125,133,37,27,0,4,2,4,24,3
2025-09-22,EQ-028,Bulldozer,CAT D11,2021,Operational,21163,9,-0.20743886049229485,1.1279778072989648,Stockpile,-0.4523623898097382,0,OP-085,-0.6875560565257232,1.0764596357869232,0.7457224998688506,-0.6201736729460423,1.204134928848833,Very High,-0.59178801922125,142,38,27,0,4,2,4,84,3
2025-09-23,EQ-028,Bulldozer,CAT D11,2021,Operational,20753,14,-1.4490910182041552,1.6629515154323422,Pit A,-0.4523623898097382,0,OP-014,-0.6875560565257232,1.9811883569152322,3.343249776444735,-0.6201736729460423,1.5964735602865399,Very High,-0.59178801922125,156,39,27,0,4,2,0,13,3
2025-09-24,EQ-028,Bulldozer,CAT D11,2021,Operational,20881,19,-0.29416179390232516,1.0340312048950542,ROM,-0.4523623898097382,0,OP-030,-0.6875560565257232,2.885917078043541,0.7285621695546389,-0.6201736729460423,1.135236437474406,Very High,-0.59178801922125,175,40,27,0,4,2,3,29,3
2025-09-25,EQ-028,Bulldozer,CAT D11,2021,Operational,21220,16,-1.2715154878883792,1.3315287791741033,Workshop,-0.4523623898097382,0,OP-060,-0.6875560565257232,2.3430798453665553,2.265362387057395,-0.6201736729460423,1.3534149934934234,Very High,-0.59178801922125,191,41,27,0,4,2,5,59,3
2025-09-26,EQ-028,Bulldozer,CAT D11,2021,Operational,20777,8,-0.4304406892609437,1.5533471459611137,Pit C,-0.4523623898097382,0,OP-080,-0.6875560565257232,0.8955138915612612,1.2389961980356181,-0.6201736729460423,1.5160919870163752,Very High,-0.59178801922125,199,42,27,0,4,2,2,79,3
2025-09-27,EQ-028,Bulldozer,CAT D11,2021,Operational,21430,18,-0.013344676193655987,1.8325773253282913,ROM,-0.4523623898097382,0,OP-027,-0.6875560565257232,2.704971333817879,1.1104849490200275,-0.6201736729460423,1.720873614157032,Very High,-0.59178801922125,217,43,27,0,4,2,3,26,3
2025-09-28,EQ-028,Bulldozer,CAT D11,2021,Operational,20925,16,0.7602789520037562,1.7308018393907216,Pit A,-0.4523623898097382,0,OP-035,-0.6875560565257232,2.3430798453665553,0.6481118174867755,-0.6201736729460423,1.6462335818347364,Very High,-0.59178801922125,233,44,27,0,4,2,0,34,3
2025-09-29,EQ-028,Bulldozer,CAT D11,2021,Operational,21206,2,-1.6473148659985097,1.2167051540137686,ROM,-0.4523623898097382,0,OP-076,-0.6875560565257232,-0.19016057379270934,3.422657507913186,-0.6201736729460423,1.2692057262580136,Very High,-0.59178801922125,235,45,27,0,4,2,3,75,3
2025-09-30,EQ-028,Bulldozer,CAT D11,2021,Operational,21407,13,-0.10006760960368591,1.349796174085975,ROM,-0.4523623898097382,0,OP-054,-0.6875560565257232,1.80024261268957,0.8384470749788493,-0.6201736729460423,1.3668119223717843,Very High,-0.59178801922125,248,46,27,0,4,2,3,53,3
2025-10-01,EQ-028,Bulldozer,CAT D11,2021,Operational,21287,15,0.19589160758927415,1.1645125971227073,Pit B,-0.4523623898097382,0,OP-006,-0.6875560565257232,2.162134101140894,0.5640616255995304,-0.6201736729460423,1.2309287866055538,Very High,-0.59178801922125,263,47,27,0,4,2,1,5,3
2025-10-02,EQ-028,Bulldozer,CAT D11,2021,Operational,21449,9,-1.1531318010111953,1.5924915636294095,ROM,-0.4523623898097382,0,OP-012,-0.6875560565257232,1.0764596357869232,2.3310399494838614,-0.6201736729460423,1.5447996917557194,Very High,-0.59178801922125,272,48,27,0,4,2,3,11,3
2025-10-03,EQ-028,Bulldozer,CAT D11,2021,Operational,21519,12,-0.08492551011939502,1.5533471459611137,Workshop,-0.4523623898097382,0,OP-094,-0.6875560565257232,1.6192968684639084,0.9696823917251207,-0.6201736729460423,1.5160919870163752,Very High,-0.59178801922125,284,49,27,0,4,2,5,93,3
2025-10-04,EQ-028,Bulldozer,CAT D11,2021,Operational,21141,2,1.0328367427209937,1.1619029692781544,Workshop,-0.4523623898097382,0,OP-081,-0.6875560565257232,-0.19016057379270934,0.2863648741968836,-0.6201736729460423,1.2290149396229313,Very High,-0.59178801922125,286,50,27,0,4,2,5,80,3
2025-10-05,EQ-028,Bulldozer,CAT D11,2021,Operational,21410,7,-1.6087713400384964,1.8064810468827606,Pit C,-0.4523623898097382,0,OP-038,-0.6875560565257232,0.7145681473355996,4.411219744377469,-0.6201736729460423,1.701735144330802,Very High,-0.59178801922125,293,51,27,0,4,2,2,37,3
2025-10-06,EQ-028,Bulldozer,CAT D11,2021,Operational,21429,17,-0.3616129643323483,1.5063738447591586,ROM,-0.4523623898097382,0,OP-002,-0.6875560565257232,2.5240255895922177,1.1413169266323313,-0.6201736729460423,1.481642741329162,Very High,-0.59178801922125,310,52,27,0,4,2,3,1,3
2025-10-07,EQ-028,Bulldozer,CAT D11,2021,Maintenance,21395,0,-0.08492551011939502,-0.6831039168208598,Workshop,1.3601322249986565,23,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.499652395851753,Very High,2.7757585759990957,310,53,27,0,4,1,5,15,3
2025-10-08,EQ-028,Bulldozer,CAT D11,2021,Maintenance,21197,0,-0.11383315458940499,-0.6831039168208598,Workshop,3.5017674617029604,23,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.499652395851753,Very High,2.7757585759990957,310,54,27,0,4,1,5,15,3
2025-10-09,EQ-028,Bulldozer,CAT D11,2021,Maintenance,21651,0,0.4877211612865184,-0.6831039168208598,Pit B,0.15261018884065736,12,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.8417674955751107,Very High,1.1651928130676261,310,55,27,0,4,1,1,15,3
2025-10-10,EQ-028,Bulldozer,CAT D11,2021,Maintenance,21113,0,0.06098926672922709,-0.6831039168208598,Stockpile,2.8862946914338,6,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.4829211863333058,Very High,0.28670239692318794,310,56,27,0,4,1,4,15,3
2025-10-11,EQ-028,Bulldozer,CAT D11,2021,Maintenance,21011,0,-1.0457605501225864,-0.6831039168208598,Stockpile,2.65690588991616,4,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.3633057499193708,Very High,-0.006127741791624744,310,57,27,0,4,1,4,15,3
2025-10-12,EQ-028,Bulldozer,CAT D11,2021,Maintenance,21717,0,0.5455364502265383,-0.6831039168208598,Pit C,0.4752891543557882,15,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.021190650196013,Very High,1.604438021139845,310,58,27,0,4,1,2,15,3
2025-10-13,EQ-028,Bulldozer,CAT D11,2021,Maintenance,21385,0,-0.488255978200964,-0.6831039168208598,Pit C,3.5389219858924377,23,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.499652395851753,Very High,2.7757585759990957,310,59,27,0,4,1,2,15,3
2025-10-14,EQ-028,Bulldozer,CAT D11,2021,Maintenance,21641,0,1.293005542951084,-0.6831039168208598,Workshop,1.7482354613691706,18,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.2006138048169155,Very High,2.043683229212064,310,60,27,0,4,1,5,15,3
2025-10-15,EQ-028,Bulldozer,CAT D11,2021,Standby,20990,0,-0.5488243761381281,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,310,61,27,0,4,3,4,15,3
2025-10-16,EQ-028,Bulldozer,CAT D11,2021,Standby,21185,0,1.5091245992268734,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,310,62,27,0,4,3,4,15,3
2025-10-17,EQ-028,Bulldozer,CAT D11,2021,Standby,21449,0,-0.24185272295659252,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,310,63,27,0,4,3,2,15,3
2025-10-18,EQ-028,Bulldozer,CAT D11,2021,Standby,20953,0,0.9585027997981105,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,310,64,27,0,4,3,2,15,3
2025-10-19,EQ-028,Bulldozer,CAT D11,2021,Standby,21871,0,-0.02298055768365918,-0.6831039168208598,Pit B,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,310,65,27,0,4,3,1,15,3
2025-10-20,EQ-028,Bulldozer,CAT D11,2021,Standby,21431,0,-1.5069063071441755,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,310,66,27,0,4,3,0,15,3
2025-10-21,EQ-028,Bulldozer,CAT D11,2021,Standby,20977,0,-0.4276875802638,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,310,67,27,0,4,3,4,15,3
2025-10-22,EQ-028,Bulldozer,CAT D11,2021,Standby,21393,0,0.2674724415150132,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-0.6875560565257232,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.12407487709150093,Very High,-0.59178801922125,310,68,27,0,4,3,2,15,3
