date,coal_mined_ton,coal_hauled_ton,coal_stockpiled_ton,coal_shipped_ton,overburden_removed_bcm,strip_ratio,active_pits,working_hours,rain_delay_hours,blast_events,safety_incidents,workforce_present,average_ore_grade_pct,ash_content_pct,moisture_content_pct,operational_efficiency_pct,haul_efficiency_pct,year,month,day_of_week,is_weekend,week_of_year,overall_efficiency,production_rate_tph,ob_efficiency,cumulative_production,production_ma7,production_ma30,production_std7,weather_delay_ratio,target_achievement_pct,production_lag1,production_lag7,production_momentum,quality_consistency
2024-11-17,9809,9148,1217,3569,20454,6.71,4,19,3,2,0,580,6130.0,14.0,13.1,66.7,93.26129065144255,2024,11,6,1,46,79.98064532572127,516.2631578947369,1076.5263157894738,4418797,10953.857142857143,10591.133333333333,984.2310752683477,0.15789473684210525,81.74166666666667,11359.0,10042.0,-1550.0,93.4478029411931
2024-11-18,12690,12012,1779,1907,28040,7.16,3,23,3,1,0,547,5667.0,11.2,12.3,83.3,94.65721040189126,2024,11,0,0,47,88.97860520094562,551.7391304347826,1219.1304347826087,4431487,11290.857142857143,10689.4,1128.6808566599038,0.13043478260869565,105.75000000000001,9809.0,10331.0,2881.0,93.4478029411931
2024-11-19,9840,9183,513,4487,29645,7.92,2,23,0,1,0,534,5911.0,13.7,19.2,95.8,93.32317073170732,2024,11,1,0,47,94.56158536585366,427.82608695652175,1288.9130434782608,4441327,11187.42857142857,10671.333333333334,1234.592086094708,0.0,82.0,12690.0,10564.0,-2850.0,93.4478029411931
2024-11-20,12276,11709,1438,7440,28135,7.27,3,21,4,2,0,583,5812.0,13.9,14.1,70.8,95.38123167155426,2024,11,2,0,47,83.09061583577713,584.5714285714286,1339.7619047619048,4453603,11265.0,10779.033333333333,1290.3826305919467,0.19047619047619047,102.3,9840.0,11733.0,2436.0,93.4478029411931
2024-11-21,9440,8780,1688,9928,21852,9.09,3,18,2,1,0,471,6322.0,13.3,17.9,66.7,93.00847457627118,2024,11,3,0,47,79.8542372881356,524.4444444444445,1214.0,4463043,10812.714285714286,10700.233333333334,1296.8507642600941,0.1111111111111111,78.66666666666666,12276.0,12606.0,-2836.0,93.4478029411931
2024-11-22,12352,11831,1394,6240,15512,6.86,2,19,2,2,0,477,5734.0,13.2,19.3,70.8,95.78205958549223,2024,11,4,0,47,83.29102979274612,650.1052631578947,816.421052631579,4475395,11109.42857142857,10733.9,1387.7391514189621,0.10526315789473684,102.93333333333334,9440.0,10275.0,2912.0,93.4478029411931
2024-11-23,9794,8996,1373,4567,24271,8.37,3,23,4,0,0,488,6315.0,14.1,18.2,79.2,91.8521543802328,2024,11,5,1,47,85.52607719011641,425.82608695652175,1055.2608695652175,4485189,10885.857142857143,10723.0,1464.7580492549696,0.17391304347826086,81.61666666666667,12352.0,11359.0,-2558.0,93.4478029411931
2024-11-24,11671,10533,1365,9017,18779,9.47,3,19,5,1,0,517,6492.0,14.0,12.8,58.3,90.2493359609288,2024,11,6,1,47,74.2746679804644,614.2631578947369,988.3684210526316,4496860,11151.857142857143,10795.133333333333,1404.4354059635052,0.2631578947368421,97.25833333333334,9794.0,9809.0,1877.0,93.4478029411931
2024-11-25,11787,10934,1954,1867,22465,7.2,4,23,3,2,0,514,6451.0,9.0,16.3,83.3,92.76321371001951,2024,11,0,0,48,88.03160685500976,512.4782608695652,976.7391304347826,4508647,11022.857142857143,10845.066666666668,1275.1254093319146,0.13043478260869565,98.225,11671.0,12690.0,116.0,93.4478029411931
2024-11-26,10050,9389,1450,7995,23802,7.59,2,23,2,1,0,491,5607.0,14.7,12.5,87.5,93.42288557213931,2024,11,1,0,48,90.46144278606965,436.95652173913044,1034.8695652173913,4518697,11052.857142857143,10844.366666666667,1244.7669699682272,0.08695652173913043,83.75,11787.0,9840.0,-1737.0,93.4478029411931
2024-11-27,10426,9632,897,1230,16133,9.25,4,20,0,1,0,574,5543.0,14.1,12.9,83.3,92.38442355649337,2024,11,2,0,48,87.84221177824668,521.3,806.65,4529123,10788.57142857143,10884.1,1133.1822238197344,0.0,86.88333333333334,10050.0,12276.0,376.0,93.4478029411931
2024-11-28,10007,9387,1288,9743,23683,7.82,3,19,3,0,0,466,6320.0,14.2,13.6,66.7,93.80433696412511,2024,11,3,0,48,80.25216848206256,526.6842105263158,1246.4736842105262,4539130,10869.57142857143,10840.166666666666,1036.8938963949176,0.15789473684210525,83.39166666666667,10426.0,9440.0,-419.0,93.4478029411931
2024-11-29,10381,9582,1313,9196,25691,8.76,4,20,1,1,0,530,6003.0,13.6,17.9,79.2,92.30324631538387,2024,11,4,0,48,85.75162315769194,519.05,1284.55,4549511,10588.0,10805.766666666666,810.0436202247155,0.05,86.50833333333333,10007.0,12352.0,374.0,93.4478029411931
2024-11-30,11584,10569,1000,3129,24413,8.88,3,22,0,2,1,584,5761.0,14.8,17.9,91.7,91.23791436464089,2024,11,5,1,48,91.46895718232045,526.5454545454545,1109.6818181818182,4561095,10843.714285714286,10831.5,800.0911852795205,0.0,96.53333333333333,10381.0,9794.0,1203.0,93.4478029411931
2024-12-01,12718,12314,1742,3140,22996,8.01,3,18,5,2,0,484,6128.0,9.3,13.2,54.2,96.82339990564554,2024,12,6,1,48,75.51169995282277,706.5555555555555,1277.5555555555557,4573813,10993.285714285714,10901.6,1041.8588698868864,0.2777777777777778,105.98333333333333,11584.0,11671.0,1134.0,93.73089984474247
2024-12-02,13577,13216,1014,7481,25271,8.59,4,18,0,0,0,455,5856.0,9.0,16.8,75.0,97.34109155188922,2024,12,0,0,49,86.17054577594462,754.2777777777778,1403.9444444444443,4587390,11249.0,11036.9,1420.1342659528339,0.0,113.14166666666668,12718.0,11787.0,859.0,93.73089984474247
2024-12-03,13131,12219,1732,4078,20801,8.19,2,23,2,0,0,579,5878.0,11.6,15.3,87.5,93.05460360977838,2024,12,1,0,49,90.27730180488919,570.9130434782609,904.3913043478261,4600521,11689.142857142857,11124.9,1463.3825460864678,0.08695652173913043,109.425,13577.0,10050.0,-446.0,93.73089984474247
2024-12-04,10917,10185,946,992,21858,6.67,2,20,4,1,0,537,5647.0,10.1,12.7,66.7,93.29486122561144,2024,12,2,0,49,79.99743061280572,545.85,1092.9,4611438,11759.285714285714,11160.033333333333,1403.2798146112098,0.2,90.975,13131.0,10426.0,-2214.0,93.73089984474247
2024-12-05,13478,12136,1388,9533,22127,7.42,2,18,4,1,1,534,6047.0,14.2,16.4,58.3,90.04303309096305,2024,12,3,0,49,74.17151654548152,748.7777777777778,1229.2777777777778,4624916,12255.142857142857,11204.9,1289.5424806976368,0.2222222222222222,112.31666666666666,10917.0,10007.0,2561.0,93.73089984474247
2024-12-06,12124,11101,995,2148,15556,7.48,2,23,0,0,0,531,6002.0,12.1,16.6,95.8,91.5621906961399,2024,12,4,0,49,93.68109534806995,527.1304347826087,676.3478260869565,4637040,12504.142857142857,11229.266666666666,1004.0168372710698,0.0,101.03333333333333,13478.0,10381.0,-1354.0,93.73089984474247
2024-12-07,10396,9617,654,7950,15996,9.12,3,21,1,0,0,541,6124.0,13.8,13.5,83.3,92.50673335898423,2024,12,5,1,49,87.90336667949211,495.04761904761904,761.7142857142857,4647436,12334.42857142857,11189.233333333334,1254.6102790830919,0.047619047619047616,86.63333333333333,12124.0,11584.0,-1728.0,93.73089984474247
2024-12-08,13501,12748,1087,4272,18767,7.53,4,18,1,2,1,549,6441.0,12.4,17.9,70.8,94.42263536034368,2024,12,6,1,49,82.61131768017184,750.0555555555555,1042.611111111111,4660937,12446.285714285714,11322.666666666666,1327.3067611126048,0.05555555555555555,112.50833333333334,10396.0,12718.0,3105.0,93.73089984474247
2024-12-09,13098,12673,1652,6704,22433,6.69,3,22,3,1,0,529,6162.0,9.5,12.9,79.2,96.75522980607725,2024,12,0,0,50,87.97761490303863,595.3636363636364,1019.6818181818181,4674035,12377.857142857143,11398.566666666668,1270.426362626792,0.13636363636363635,109.14999999999999,13501.0,13577.0,-403.0,93.73089984474247
2024-12-10,12347,11591,1644,300,15723,7.15,2,19,2,1,0,479,5800.0,14.7,16.3,70.8,93.8770551550984,2024,12,1,0,50,82.3385275775492,649.8421052631579,827.5263157894736,4686382,12265.857142857143,11475.4,1226.7721098573338,0.10526315789473684,102.89166666666667,13098.0,13131.0,-751.0,93.73089984474247
2024-12-11,12425,11859,1247,7067,20091,6.66,3,18,4,2,0,497,6051.0,9.1,17.8,58.3,95.4446680080483,2024,12,2,0,50,76.87233400402414,690.2777777777778,1116.1666666666667,4698807,12481.285714285714,11545.2,1073.2243807464329,0.2222222222222222,103.54166666666667,12347.0,10917.0,78.0,93.73089984474247
2024-12-12,12360,11847,1845,9727,23269,8.22,3,21,4,1,0,549,5619.0,10.3,18.5,70.8,95.8495145631068,2024,12,3,0,50,83.32475728155339,588.5714285714286,1108.047619047619,4711167,12321.57142857143,11605.066666666668,979.2491778811735,0.19047619047619047,103.0,12425.0,13478.0,-65.0,93.73089984474247
2024-12-13,12350,11503,1594,4575,22727,8.25,4,22,2,0,0,518,5682.0,11.0,13.3,83.3,93.1417004048583,2024,12,4,0,50,88.22085020242915,561.3636363636364,1033.0454545454545,4723517,12353.857142857143,11625.633333333333,975.3675253584207,0.09090909090909091,102.91666666666666,12360.0,12124.0,-10.0,93.73089984474247
2024-12-14,12743,12014,1794,9602,29428,7.36,3,22,4,0,0,521,6429.0,13.2,14.5,75.0,94.2792121164561,2024,12,5,1,50,84.63960605822805,579.2272727272727,1337.6363636363637,4736260,12689.142857142857,11630.2,454.489247607087,0.18181818181818182,106.19166666666666,12350.0,10396.0,393.0,93.73089984474247
2024-12-15,11154,10659,863,3309,15545,6.66,3,18,0,2,0,564,5982.0,8.4,13.4,75.0,95.56213017751479,2024,12,6,1,50,85.2810650887574,619.6666666666666,863.6111111111111,4747414,12353.857142857143,11659.5,598.6093407700407,0.0,92.95,12743.0,13501.0,-1589.0,93.73089984474247
2024-12-16,12746,12197,1644,3203,26089,8.68,3,21,0,1,0,585,5828.0,11.4,12.2,87.5,95.69276635807313,2024,12,0,0,51,91.59638317903656,606.952380952381,1242.3333333333333,4760160,12303.57142857143,11705.733333333334,537.3276024744636,0.0,106.21666666666667,11154.0,13098.0,1592.0,93.73089984474247
2024-12-17,11095,10347,1135,739,16545,8.94,2,19,3,0,0,535,6058.0,10.4,19.5,66.7,93.25822442541686,2024,12,1,0,51,79.97911221270843,583.9473684210526,870.7894736842105,4771255,12124.714285714286,11748.6,703.2253584462942,0.15789473684210525,92.45833333333333,12746.0,12347.0,-1651.0,93.73089984474247
2024-12-18,13521,12712,1652,5413,16269,9.09,3,21,1,2,0,583,6053.0,13.2,15.9,83.3,94.01671474003402,2024,12,2,0,51,88.658357370017,643.8571428571429,774.7142857142857,4784776,12281.285714285714,11776.3,880.8135849477889,0.047619047619047616,112.675,11095.0,12425.0,2426.0,93.73089984474247
2024-12-19,10507,10273,1771,69,18924,7.34,4,18,2,1,0,506,5957.0,13.9,12.9,66.7,97.77291329589796,2024,12,3,0,51,82.23645664794898,583.7222222222222,1051.3333333333333,4795283,12016.57142857143,11798.533333333333,1103.5075678856817,0.1111111111111111,87.55833333333334,13521.0,12360.0,-3014.0,93.73089984474247
2024-12-20,11119,10743,1043,8216,19938,8.88,2,21,5,2,0,513,6048.0,14.6,14.0,66.7,96.61840093533591,2024,12,4,0,51,81.65920046766796,529.4761904761905,949.4285714285714,4806402,11840.714285714286,11759.966666666667,1139.0312717810996,0.23809523809523808,92.65833333333333,10507.0,12350.0,612.0,93.73089984474247
2024-12-21,10562,9838,1095,3874,19530,8.23,3,19,5,1,0,574,6385.0,9.6,15.2,58.3,93.14523764438553,2024,12,5,1,51,75.72261882219277,555.8947368421053,1027.8947368421052,4816964,11529.142857142857,11797.366666666667,1149.3336371671453,0.2631578947368421,88.01666666666667,11119.0,12743.0,-557.0,93.73089984474247
2024-12-22,13775,13354,1741,3235,28472,8.3,2,21,1,2,0,543,5982.0,13.3,14.3,83.3,96.94373865698729,2024,12,6,1,51,90.12186932849364,655.952380952381,1355.8095238095239,4830739,11903.57142857143,11844.8,1405.2029339971905,0.047619047619047616,114.79166666666667,10562.0,11154.0,3213.0,93.73089984474247
2024-12-23,11344,11048,1516,1927,28841,9.24,2,19,5,1,0,478,5720.0,11.6,12.8,58.3,97.39069111424541,2024,12,0,0,52,77.8453455571227,597.0526315789474,1517.9473684210527,4842083,11703.285714285714,11896.466666666667,1364.4416091434414,0.2631578947368421,94.53333333333333,13775.0,12746.0,-2431.0,93.73089984474247
2024-12-24,12906,12551,1631,4763,21737,7.63,3,21,1,2,0,475,6351.0,10.4,12.3,83.3,97.24934139160081,2024,12,1,0,52,90.27467069580041,614.5714285714286,1035.095238095238,4854989,11962.0,11937.633333333333,1401.0819628653744,0.047619047619047616,107.54999999999998,11344.0,11095.0,1562.0,93.73089984474247
2024-12-25,12886,12424,1282,3044,24612,8.45,3,21,4,0,0,592,5702.0,14.4,18.1,70.8,96.41471364271302,2024,12,2,0,52,83.60735682135652,613.6190476190476,1172.0,4867875,11871.285714285714,11974.266666666666,1300.2484011764573,0.19047619047619047,107.38333333333334,12906.0,13521.0,-20.0,93.73089984474247
2024-12-26,12635,11675,1209,6154,22787,8.35,2,22,4,0,0,572,5704.0,13.4,15.4,75.0,92.40205777601899,2024,12,3,0,52,83.70102888800949,574.3181818181819,1035.7727272727273,4880510,12175.285714285714,12060.433333333332,1170.3950493011243,0.18181818181818182,105.29166666666667,12886.0,10507.0,-251.0,93.73089984474247
2024-12-27,12235,11032,1932,8075,28913,8.95,2,21,0,0,0,477,6330.0,8.9,19.5,87.5,90.1675521046179,2024,12,4,0,52,88.83377605230895,582.6190476190476,1376.8095238095239,4892745,12334.714285714286,12120.733333333334,1074.6201986881558,0.0,101.95833333333333,12635.0,11119.0,-400.0,93.73089984474247
2024-12-28,12905,12586,867,8761,17637,6.8,3,21,4,0,0,554,6265.0,14.5,13.6,70.8,97.52808988764045,2024,12,5,1,52,84.16404494382022,614.5238095238095,839.8571428571429,4905650,12669.42857142857,12217.333333333334,744.6840173619038,0.19047619047619047,107.54166666666667,12235.0,10562.0,670.0,93.73089984474247
2024-12-29,13072,12537,720,3666,19277,7.35,3,21,1,0,0,547,6302.0,11.0,19.0,83.3,95.90728274173806,2024,12,6,1,52,89.60364137086903,622.4761904761905,917.952380952381,4918722,12569.0,12307.033333333333,605.0482074457525,0.047619047619047616,108.93333333333332,12905.0,13775.0,167.0,93.73089984474247
2024-12-30,10850,10587,1586,8417,19200,8.28,2,18,4,1,0,529,5558.0,10.1,15.8,58.3,97.57603686635944,2024,12,0,0,1,77.93801843317972,602.7777777777778,1066.6666666666667,4929572,12498.42857142857,12282.566666666668,776.3132651927798,0.2222222222222222,90.41666666666667,13072.0,11344.0,-2222.0,93.73089984474247
2024-12-31,10804,10030,867,250,19951,8.25,3,23,1,0,0,599,5577.0,10.0,16.7,91.7,92.83598667160311,2024,12,1,0,1,92.26799333580155,469.7391304347826,867.4347826086956,4940376,12198.142857142857,12218.766666666666,973.8024146905533,0.043478260869565216,90.03333333333333,10850.0,12906.0,-46.0,93.73089984474247
2025-01-01,11957,11654,746,2429,24182,8.02,4,20,2,1,0,573,5860.0,11.8,17.7,75.0,97.46591954503639,2025,1,2,0,1,86.2329597725182,597.85,1209.1,4952333,12065.42857142857,12164.766666666666,926.5939162946754,0.1,99.64166666666667,10804.0,12886.0,1153.0,94.59289078484305
2025-01-02,12681,12365,977,3491,15706,8.59,3,19,0,1,0,498,5611.0,8.2,17.8,79.2,97.50808295875719,2025,1,3,0,1,88.3540414793786,667.421052631579,826.6315789473684,4965014,12072.0,12149.766666666666,931.4569233196015,0.0,105.67500000000001,11957.0,12635.0,724.0,94.59289078484305
2025-01-03,14347,13165,1769,6811,29863,8.04,4,18,1,0,0,494,5693.0,8.9,14.4,70.8,91.76134383494808,2025,1,4,0,1,81.28067191747404,797.0555555555555,1659.0555555555557,4979361,12373.714285714286,12264.1,1272.628999916539,0.05555555555555555,119.55833333333334,12681.0,12235.0,1666.0,94.59289078484305
2025-01-04,13983,13112,1530,6571,28428,7.5,3,19,4,2,1,491,5829.0,8.4,15.6,62.5,93.77100765214904,2025,1,5,1,1,78.13550382607451,735.9473684210526,1496.2105263157894,4993344,12527.714285714286,12280.933333333332,1405.8823699354177,0.21052631578947367,116.52499999999999,14347.0,12905.0,-364.0,94.59289078484305
2025-01-05,11950,11091,1651,2738,22572,6.79,2,23,4,1,0,458,5547.0,8.1,13.5,79.2,92.81171548117155,2025,1,6,1,1,86.00585774058578,519.5652173913044,981.3913043478261,5005294,12367.42857142857,12275.133333333333,1397.4201059026423,0.17391304347826086,99.58333333333333,13983.0,13072.0,-2033.0,94.59289078484305
2025-01-06,12568,12252,1694,3555,29157,8.33,3,22,2,0,1,557,5889.0,14.2,19.2,83.3,97.48567791215787,2025,1,0,0,2,90.39283895607893,571.2727272727273,1325.3181818181818,5017862,12612.857142857143,12347.533333333333,1226.967186272909,0.09090909090909091,104.73333333333332,11950.0,10850.0,618.0,94.59289078484305
2025-01-07,12264,11641,626,4175,29135,9.29,3,23,0,0,0,467,5824.0,14.7,18.6,95.8,94.92009132420091,2025,1,1,0,2,95.36004566210045,533.2173913043479,1266.7391304347825,5030126,12821.42857142857,12306.3,964.1847777860083,0.0,102.2,12568.0,10804.0,-304.0,94.59289078484305
2025-01-08,13708,12981,1949,4372,22394,6.75,4,18,4,1,0,558,6370.0,11.3,17.7,58.3,94.6965275751386,2025,1,2,0,2,76.4982637875693,761.5555555555555,1244.111111111111,5043834,13071.57142857143,12326.633333333333,929.0394424965159,0.2222222222222222,114.23333333333335,12264.0,11957.0,1444.0,94.59289078484305
2025-01-09,12485,11494,700,848,25748,8.93,4,23,1,1,0,522,5514.0,9.8,15.6,91.7,92.06247496996396,2025,1,3,0,2,91.88123748498198,542.8260869565217,1119.4782608695652,5056319,13043.57142857143,12331.233333333334,945.5789861495297,0.043478260869565216,104.04166666666667,13708.0,12681.0,-1223.0,94.59289078484305
2025-01-10,13646,13081,922,5585,20492,9.37,4,18,3,0,0,478,5727.0,11.8,17.6,62.5,95.85959255459476,2025,1,4,0,2,79.17979627729738,758.1111111111111,1138.4444444444443,5069965,12943.42857142857,12371.933333333332,812.2511633607629,0.16666666666666666,113.71666666666667,12485.0,14347.0,1161.0,94.59289078484305
2025-01-11,12958,12688,1279,8720,19893,8.82,4,18,0,2,0,458,6282.0,11.4,18.4,75.0,97.91634511498688,2025,1,5,1,2,86.45817255749344,719.8888888888889,1105.1666666666667,5082923,12797.0,12391.866666666667,674.280604298614,0.0,107.98333333333335,13646.0,13983.0,-688.0,94.59289078484305
2025-01-12,13196,12237,1599,3392,17772,7.17,2,19,2,2,0,552,6011.0,11.1,19.7,70.8,92.73264625644134,2025,1,6,1,2,81.76632312822068,694.5263157894736,935.3684210526316,5096119,12975.0,12420.066666666668,569.785047188813,0.10526315789473684,109.96666666666665,12958.0,11950.0,238.0,94.59289078484305
2025-01-13,13175,12767,1178,988,28393,9.1,3,23,1,2,0,487,5762.0,12.1,17.7,91.7,96.90322580645162,2025,1,0,0,3,94.30161290322582,572.8260869565217,1234.4782608695652,5109294,13061.714285714286,12434.466666666667,543.0846202589947,0.043478260869565216,109.79166666666667,13196.0,12568.0,-21.0,94.59289078484305
2025-01-14,11446,10850,1093,2436,20517,7.54,4,21,0,1,0,599,5767.0,8.8,13.8,87.5,94.79294076533287,2025,1,1,0,3,91.14647038266644,545.047619047619,977.0,5120740,12944.857142857143,12444.2,779.7692882238326,0.0,95.38333333333333,13175.0,12264.0,-1729.0,94.59289078484305
2025-01-15,11376,10986,716,9350,20816,6.64,3,22,3,1,0,573,6475.0,10.9,15.6,79.2,96.57172995780591,2025,1,2,0,3,87.88586497890296,517.0909090909091,946.1818181818181,5132116,12611.714285714286,12398.533333333333,889.7825041895841,0.13636363636363635,94.8,11446.0,13708.0,-70.0,94.59289078484305
2025-01-16,13196,12914,1719,317,16502,9.05,4,19,5,1,0,507,5778.0,10.8,17.5,58.3,97.86298878448014,2025,1,3,0,3,78.08149439224007,694.5263157894736,868.5263157894736,5145312,12713.285714285714,12468.566666666668,913.1806528622253,0.2631578947368421,109.96666666666665,11376.0,12485.0,1820.0,94.59289078484305
2025-01-17,14118,13177,1939,6082,21658,6.9,3,20,2,0,0,594,6120.0,11.8,13.0,75.0,93.33474996458422,2025,1,4,0,3,84.1673749822921,705.9,1082.9,5159430,12780.714285714286,12488.466666666667,1006.2167947789426,0.1,117.65,13196.0,13646.0,922.0,94.59289078484305
2025-01-18,12086,11108,824,3557,18587,9.11,4,20,3,0,0,503,5859.0,9.9,15.5,70.8,91.90799271884825,2025,1,5,1,3,81.35399635942412,604.3,929.35,5171516,12656.142857142857,12541.1,1034.1989538722496,0.15,100.71666666666668,14118.0,12958.0,-2032.0,94.59289078484305
2025-01-19,11319,10863,1664,5904,28731,7.44,4,18,0,1,0,515,5829.0,12.9,18.1,75.0,95.9713755632123,2025,1,6,1,3,85.48568778160615,628.8333333333334,1596.1666666666667,5182835,12388.0,12547.766666666666,1111.3509796639391,0.0,94.325,12086.0,13196.0,-767.0,94.59289078484305
2025-01-20,12141,11715,726,2443,23919,9.23,4,22,0,0,0,461,6031.0,11.2,15.2,91.7,96.49122807017544,2025,1,0,0,4,94.09561403508772,551.8636363636364,1087.2272727272727,5194976,12240.285714285714,12600.4,1056.6858117538588,0.0,101.175,11319.0,13175.0,822.0,94.59289078484305
2025-01-21,12633,11945,758,3959,23708,8.05,3,22,1,1,0,516,5551.0,9.6,15.9,87.5,94.5539460144067,2025,1,1,0,4,91.02697300720335,574.2272727272727,1077.6363636363637,5207609,12409.857142857143,12562.333333333334,1001.7952932230243,0.045454545454545456,105.275,12141.0,11446.0,492.0,94.59289078484305
2025-01-22,12165,11125,915,2785,21065,7.84,4,18,4,2,0,540,6121.0,10.1,19.2,58.3,91.45088368269626,2025,1,2,0,4,74.87544184134813,675.8333333333334,1170.2777777777778,5219774,12522.57142857143,12589.7,905.881312524406,0.2222222222222222,101.375,12633.0,11376.0,-468.0,94.59289078484305
2025-01-23,13396,12526,868,3932,24799,8.23,2,23,1,2,0,467,6139.0,8.6,15.5,91.7,93.50552403702598,2025,1,3,0,4,92.60276201851299,582.4347826086956,1078.2173913043478,5233170,12551.142857142857,12606.033333333333,933.3972767211517,0.043478260869565216,111.63333333333334,12165.0,13196.0,1231.0,94.59289078484305
2025-01-24,12097,11415,1181,2735,28611,8.89,2,23,5,2,0,451,6028.0,11.3,12.9,75.0,94.36223857154667,2025,1,4,0,4,84.68111928577333,525.9565217391304,1243.9565217391305,5245267,12262.42857142857,12579.733333333334,631.8090051966859,0.21739130434782608,100.80833333333334,13396.0,14118.0,-1299.0,94.59289078484305
2025-01-25,13478,13066,1824,2707,22959,8.43,3,19,4,2,0,456,5636.0,9.8,15.1,62.5,96.94316664193501,2025,1,5,1,4,79.72158332096751,709.3684210526316,1208.3684210526317,5258745,12461.285714285714,12607.833333333334,770.7975770342671,0.21052631578947367,112.31666666666666,12097.0,12086.0,1381.0,94.59289078484305
2025-01-26,14614,13866,723,6297,29895,6.84,2,22,5,0,0,488,6498.0,9.8,14.2,70.8,94.88162036403449,2025,1,6,1,4,82.84081018201724,664.2727272727273,1358.8636363636363,5273359,12932.0,12687.133333333333,943.6747320978541,0.22727272727272727,121.78333333333333,13478.0,11319.0,1136.0,94.59289078484305
2025-01-27,14566,13138,1965,5322,26232,9.01,4,23,5,1,0,560,6146.0,12.5,13.0,75.0,90.19634765893176,2025,1,0,0,5,82.59817382946588,633.304347826087,1140.5217391304348,5287925,13278.42857142857,12742.5,1044.6145791858107,0.21739130434782608,121.38333333333333,14614.0,12141.0,-48.0,94.59289078484305
2025-01-28,13481,13192,780,7210,22653,8.27,4,20,1,1,0,518,6358.0,11.2,18.3,79.2,97.8562421185372,2025,1,1,0,5,88.5281210592686,674.05,1132.65,5301406,13399.57142857143,12756.133333333333,1005.7373509259457,0.05,112.34166666666667,14566.0,12633.0,-1085.0,94.59289078484305
2025-01-29,14629,13488,1175,501,25324,6.7,3,18,2,1,0,539,6215.0,9.9,14.5,66.7,92.20042381570852,2025,1,2,0,5,79.45021190785425,812.7222222222222,1406.888888888889,5316035,13751.57142857143,12882.1,929.9682534263441,0.1111111111111111,121.90833333333333,13481.0,12165.0,1148.0,94.59289078484305
2025-01-30,11449,10904,1780,3727,28732,6.92,4,22,2,0,0,539,5745.0,10.9,18.7,83.3,95.239758930911,2025,1,3,0,5,89.26987946545549,520.4090909090909,1306.0,5327484,13473.42857142857,12903.6,1279.5119977479173,0.09090909090909091,95.40833333333333,14629.0,13396.0,-3180.0,94.59289078484305
2025-01-31,14359,13202,1128,8677,29868,7.26,3,22,3,1,0,542,6046.0,8.6,18.1,79.2,91.94233581725747,2025,1,4,0,5,85.57116790862874,652.6818181818181,1357.6363636363637,5341843,13796.57142857143,12983.666666666666,1153.3745932613745,0.13636363636363635,119.65833333333333,11449.0,12097.0,2910.0,94.59289078484305
2025-02-01,13894,12711,1607,7532,26125,7.7,4,18,4,1,0,463,6498.0,11.8,14.3,58.3,91.48553332373687,2025,2,5,1,5,74.89276666186844,771.8888888888889,1451.388888888889,5355737,13856.0,13024.1,1144.9104768495588,0.2222222222222222,115.78333333333333,14359.0,13478.0,-465.0,93.65574535417905
2025-02-02,15571,15217,1487,726,24436,8.53,4,19,3,0,0,495,5806.0,13.3,17.0,66.7,97.72654293237429,2025,2,6,1,5,82.21327146618714,819.5263157894736,1286.1052631578948,5371308,13992.714285714286,13064.9,1297.4812412626413,0.15789473684210525,129.75833333333333,13894.0,14614.0,1677.0,93.65574535417905
2025-02-03,11839,11140,1164,9909,28436,8.94,2,19,5,0,0,531,6334.0,8.4,18.0,58.3,94.09578511698624,2025,2,0,0,6,76.19789255849312,623.1052631578947,1496.6315789473683,5383147,13603.142857142857,12993.433333333332,1491.5435437348278,0.2631578947368421,98.65833333333333,15571.0,14566.0,-3732.0,93.65574535417905
2025-02-04,14985,13829,1076,6906,21016,6.6,2,23,0,2,0,504,5676.0,9.6,16.0,95.8,92.28561895228562,2025,2,1,0,6,94.0428094761428,651.5217391304348,913.7391304347826,5398132,13818.0,13094.6,1576.8998065824876,0.0,124.875,11839.0,13481.0,3146.0,93.65574535417905
2025-02-05,15246,13979,1010,5577,18618,9.43,4,18,2,1,0,464,6183.0,12.2,18.0,66.7,91.68962350780532,2025,2,2,0,6,79.19481175390266,847.0,1034.3333333333333,5413378,13906.142857142857,13183.866666666667,1645.537240394057,0.1111111111111111,127.05,14985.0,14629.0,261.0,93.65574535417905
2025-02-06,12783,11962,896,2441,16098,7.38,4,18,1,1,0,508,5958.0,9.8,19.0,70.8,93.5774074943284,2025,2,3,0,6,82.1887037471642,710.1666666666666,894.3333333333334,5426161,14096.714285714286,13201.166666666666,1367.2620712315672,0.05555555555555555,106.525,15246.0,11449.0,-2463.0,93.65574535417905
2025-02-07,12324,12025,1525,6014,25694,7.17,3,22,3,0,0,505,5571.0,13.7,14.7,79.2,97.57383966244726,2025,2,4,0,6,88.38691983122362,560.1818181818181,1167.909090909091,5438485,13806.0,13155.033333333333,1510.9904036756445,0.13636363636363635,102.69999999999999,12783.0,14359.0,-459.0,93.65574535417905
2025-02-08,13862,13046,1094,1600,26588,6.92,3,20,4,0,0,517,6424.0,13.8,14.8,66.7,94.1134035492714,2025,2,5,1,6,80.4067017746357,693.1,1329.4,5452347,13801.42857142857,13200.933333333332,1510.7281751021615,0.2,115.51666666666667,12324.0,13894.0,1538.0,93.65574535417905
